Date,Time,O,H,L,C,Turn,Vol
10/26,10:42,26080.0,26085.0,26072.0,26076.0,0.0,221.0
10/26,10:43,26076.0,26076.0,26061.0,26068.0,0.0,223.0
10/26,10:44,26067.0,26067.0,26058.0,26061.0,0.0,422.0
10/26,10:45,26060.0,26068.0,26048.0,26050.0,0.0,327.0
10/26,10:46,26050.0,26066.0,26043.0,26060.0,0.0,755.0
10/26,10:47,26060.0,26075.0,26048.0,26072.0,0.0,585.0
10/26,10:48,26071.0,26075.0,26066.0,26073.0,0.0,215.0
10/26,10:49,26072.0,26089.0,26072.0,26086.0,0.0,306.0
10/26,10:50,26088.0,26095.0,26080.0,26088.0,0.0,272.0
10/26,10:51,26088.0,26097.0,26082.0,26090.0,0.0,218.0
10/26,10:52,26090.0,26093.0,26086.0,26091.0,0.0,686.0
10/26,10:53,26088.0,26092.0,26081.0,26091.0,0.0,100.0
10/26,10:54,26092.0,26093.0,26081.0,26090.0,0.0,236.0
10/26,10:55,26092.0,26099.0,26085.0,26099.0,0.0,431.0
10/26,10:56,26098.0,26098.0,26086.0,26092.0,0.0,226.0
10/26,10:57,26095.0,26097.0,26081.0,26086.0,0.0,196.0
10/26,10:58,26087.0,26114.0,26082.0,26114.0,0.0,306.0
10/26,10:59,26113.0,26119.0,26102.0,26103.0,0.0,360.0
10/26,11:00,26103.0,26107.0,26094.0,26096.0,0.0,315.0
10/26,11:01,26096.0,26111.0,26095.0,26096.0,0.0,317.0
10/26,11:02,26098.0,26098.0,26091.0,26092.0,0.0,182.0
10/26,11:03,26092.0,26093.0,26081.0,26083.0,0.0,252.0
10/26,11:04,26084.0,26094.0,26082.0,26082.0,0.0,142.0
10/26,11:05,26082.0,26083.0,26074.0,26075.0,0.0,225.0
10/26,11:06,26075.0,26080.0,26074.0,26077.0,0.0,142.0
10/26,11:07,26077.0,26079.0,26069.0,26070.0,0.0,184.0
10/26,11:08,26070.0,26071.0,26063.0,26063.0,0.0,662.0
10/26,11:09,26063.0,26066.0,26051.0,26057.0,0.0,2102.0
10/26,11:10,26058.0,26062.0,26054.0,26058.0,0.0,148.0
10/26,11:11,26057.0,26059.0,26047.0,26055.0,0.0,271.0
10/26,11:12,26055.0,26063.0,26054.0,26057.0,0.0,152.0
10/26,11:13,26056.0,26059.0,26048.0,26050.0,0.0,184.0
10/26,11:14,26049.0,26049.0,26040.0,26044.0,0.0,255.0
10/26,11:15,26045.0,26045.0,26026.0,26027.0,0.0,450.0
10/26,11:16,26026.0,26032.0,26014.0,26024.0,0.0,560.0
10/26,11:17,26024.0,26027.0,26017.0,26018.0,0.0,333.0
10/26,11:18,26018.0,26021.0,26012.0,26016.0,0.0,230.0
10/26,11:19,26017.0,26032.0,26012.0,26032.0,0.0,284.0
10/26,11:20,26032.0,26037.0,26025.0,26037.0,0.0,383.0
10/26,11:21,26037.0,26054.0,26033.0,26045.0,0.0,476.0
10/26,11:22,26045.0,26045.0,26037.0,26039.0,0.0,130.0
10/26,11:23,26039.0,26039.0,26026.0,26033.0,0.0,211.0
10/26,11:24,26034.0,26034.0,26023.0,26025.0,0.0,162.0
10/26,11:25,26024.0,26027.0,26019.0,26021.0,0.0,155.0
10/26,11:26,26021.0,26038.0,26020.0,26035.0,0.0,278.0
10/26,11:27,26036.0,26042.0,26031.0,26034.0,0.0,175.0
10/26,11:28,26034.0,26047.0,26030.0,26047.0,0.0,157.0
10/26,11:29,26046.0,26059.0,26046.0,26057.0,0.0,236.0
10/26,11:30,26056.0,26064.0,26053.0,26058.0,0.0,313.0
10/26,11:31,26057.0,26063.0,26051.0,26052.0,0.0,153.0
10/26,11:32,26054.0,26061.0,26052.0,26057.0,0.0,156.0
10/26,11:33,26056.0,26056.0,26045.0,26049.0,0.0,374.0
10/26,11:34,26049.0,26054.0,26049.0,26050.0,0.0,104.0
10/26,11:35,26048.0,26054.0,26043.0,26053.0,0.0,110.0
10/26,11:36,26052.0,26053.0,26041.0,26047.0,0.0,171.0
10/26,11:37,26045.0,26047.0,26039.0,26044.0,0.0,257.0
10/26,11:38,26042.0,26047.0,26033.0,26033.0,0.0,175.0
10/26,11:39,26035.0,26036.0,26022.0,26024.0,0.0,112.0
10/26,11:40,26024.0,26025.0,26013.0,26021.0,0.0,299.0
10/26,11:41,26021.0,26027.0,26019.0,26025.0,0.0,247.0
10/26,11:42,26025.0,26029.0,26022.0,26027.0,0.0,94.0
10/26,11:43,26027.0,26028.0,26020.0,26024.0,0.0,617.0
10/26,11:44,26025.0,26030.0,26025.0,26028.0,0.0,55.0
10/26,11:45,26027.0,26028.0,26022.0,26023.0,0.0,59.0
10/26,11:46,26023.0,26024.0,26017.0,26019.0,0.0,114.0
10/26,11:47,26019.0,26019.0,26011.0,26013.0,0.0,160.0
10/26,11:48,26012.0,26021.0,26012.0,26017.0,0.0,122.0
10/26,11:49,26016.0,26020.0,26007.0,26018.0,0.0,158.0
10/26,11:50,26017.0,26017.0,26008.0,26009.0,0.0,133.0
10/26,11:51,26010.0,26012.0,26005.0,26008.0,0.0,453.0
10/26,11:52,26008.0,26010.0,25994.0,25996.0,0.0,496.0
10/26,11:53,25997.0,26004.0,25995.0,26000.0,0.0,203.0
10/26,11:54,26000.0,26005.0,25997.0,26002.0,0.0,624.0
10/26,11:55,26002.0,26006.0,25997.0,26006.0,0.0,128.0
10/26,11:56,26005.0,26017.0,26004.0,26014.0,0.0,191.0
10/26,11:57,26016.0,26019.0,26008.0,26015.0,0.0,102.0
10/26,11:58,26016.0,26020.0,26015.0,26016.0,0.0,72.0
10/26,11:59,26016.0,26027.0,26015.0,26027.0,0.0,126.0
10/26,12:00,26026.0,26038.0,26023.0,26034.0,0.0,344.0
10/26,13:00,26039.0,26039.0,26039.0,26039.0,0.0,1.0
10/26,13:01,26039.0,26050.0,26028.0,26039.0,0.0,691.0
10/26,13:02,26038.0,26050.0,26028.0,26040.0,0.0,362.0
10/26,13:03,26042.0,26046.0,26029.0,26032.0,0.0,221.0
10/26,13:04,26032.0,26039.0,26031.0,26035.0,0.0,535.0
10/26,13:05,26039.0,26058.0,26039.0,26050.0,0.0,295.0
10/26,13:06,26051.0,26051.0,26036.0,26042.0,0.0,144.0
10/26,13:07,26041.0,26051.0,26040.0,26048.0,0.0,616.0
10/26,13:08,26048.0,26058.0,26047.0,26052.0,0.0,163.0
10/26,13:09,26053.0,26061.0,26053.0,26061.0,0.0,137.0
10/26,13:10,26059.0,26060.0,26047.0,26052.0,0.0,128.0
10/26,13:11,26052.0,26059.0,26050.0,26059.0,0.0,125.0
10/26,13:12,26060.0,26062.0,26051.0,26054.0,0.0,103.0
10/26,13:13,26052.0,26054.0,26048.0,26053.0,0.0,105.0
10/26,13:14,26053.0,26053.0,26046.0,26049.0,0.0,702.0
10/26,13:15,26050.0,26057.0,26047.0,26048.0,0.0,139.0
10/26,13:16,26048.0,26057.0,26047.0,26051.0,0.0,82.0
10/26,13:17,26050.0,26051.0,26048.0,26051.0,0.0,76.0
10/26,13:18,26050.0,26053.0,26048.0,26049.0,0.0,92.0
10/26,13:19,26050.0,26052.0,26046.0,26046.0,0.0,50.0
10/26,13:20,26047.0,26048.0,26038.0,26038.0,0.0,175.0
10/26,13:21,26038.0,26039.0,26022.0,26025.0,0.0,193.0
10/26,13:22,26025.0,26031.0,26020.0,26021.0,0.0,119.0
10/26,13:23,26021.0,26027.0,26021.0,26027.0,0.0,119.0
10/26,13:24,26027.0,26038.0,26024.0,26033.0,0.0,127.0
10/26,13:25,26033.0,26043.0,26030.0,26036.0,0.0,95.0
10/26,13:26,26035.0,26036.0,26026.0,26034.0,0.0,93.0
10/26,13:27,26034.0,26038.0,26030.0,26038.0,0.0,186.0
10/26,13:28,26036.0,26043.0,26035.0,26040.0,0.0,45.0
10/26,13:29,26040.0,26040.0,26036.0,26037.0,0.0,63.0
10/26,13:30,26038.0,26043.0,26034.0,26034.0,0.0,90.0
10/26,13:31,26034.0,26038.0,26029.0,26037.0,0.0,91.0
10/26,13:32,26037.0,26049.0,26031.0,26045.0,0.0,168.0
10/26,13:33,26044.0,26044.0,26034.0,26036.0,0.0,281.0
10/26,13:34,26034.0,26035.0,26021.0,26026.0,0.0,141.0
10/26,13:35,26027.0,26030.0,26017.0,26017.0,0.0,138.0
10/26,13:36,26017.0,26027.0,26016.0,26023.0,0.0,122.0
10/26,13:37,26022.0,26022.0,26016.0,26017.0,0.0,104.0
10/26,13:38,26016.0,26022.0,26013.0,26015.0,0.0,111.0
10/26,13:39,26014.0,26014.0,26007.0,26008.0,0.0,158.0
10/26,13:40,26007.0,26016.0,26005.0,26010.0,0.0,146.0
10/26,13:41,26010.0,26012.0,25990.0,26005.0,0.0,349.0
10/26,13:42,26006.0,26018.0,26002.0,26015.0,0.0,389.0
10/26,13:43,26014.0,26027.0,26013.0,26023.0,0.0,254.0
10/26,13:44,26022.0,26026.0,26008.0,26012.0,0.0,604.0
10/26,13:45,26012.0,26012.0,25995.0,26005.0,0.0,412.0
10/26,13:46,26005.0,26010.0,26002.0,26008.0,0.0,76.0
10/26,13:47,26009.0,26014.0,25994.0,25997.0,0.0,402.0
10/26,13:48,25997.0,25999.0,25989.0,25993.0,0.0,236.0
10/26,13:49,25991.0,25992.0,25968.0,25969.0,0.0,526.0
10/26,13:50,25969.0,25978.0,25964.0,25968.0,0.0,572.0
10/26,13:51,25968.0,25980.0,25964.0,25973.0,0.0,216.0
10/26,13:52,25970.0,25978.0,25965.0,25976.0,0.0,346.0
10/26,13:53,25975.0,25976.0,25968.0,25972.0,0.0,113.0
10/26,13:54,25974.0,25976.0,25962.0,25964.0,0.0,267.0
10/26,13:55,25964.0,25964.0,25944.0,25950.0,0.0,564.0
10/26,13:56,25951.0,25953.0,25929.0,25931.0,0.0,308.0
10/26,13:57,25931.0,25932.0,25923.0,25925.0,0.0,599.0
10/26,13:58,25924.0,25942.0,25922.0,25930.0,0.0,349.0
10/26,13:59,25930.0,25933.0,25916.0,25930.0,0.0,317.0
10/26,14:00,25931.0,25941.0,25921.0,25935.0,0.0,191.0
10/26,14:01,25934.0,25949.0,25930.0,25941.0,0.0,713.0
10/26,14:02,25940.0,25955.0,25935.0,25954.0,0.0,274.0
10/26,14:03,25953.0,25963.0,25951.0,25956.0,0.0,287.0
10/26,14:04,25955.0,25955.0,25946.0,25946.0,0.0,156.0
10/26,14:05,25946.0,25948.0,25939.0,25948.0,0.0,160.0
10/26,14:06,25947.0,25949.0,25912.0,25916.0,0.0,399.0
10/26,14:07,25916.0,25917.0,25911.0,25917.0,0.0,212.0
10/26,14:08,25918.0,25925.0,25914.0,25920.0,0.0,186.0
10/26,14:09,25922.0,25924.0,25911.0,25915.0,0.0,191.0
10/26,14:10,25915.0,25922.0,25905.0,25910.0,0.0,194.0
10/26,14:11,25910.0,25920.0,25906.0,25914.0,0.0,349.0
10/26,14:12,25913.0,25927.0,25912.0,25918.0,0.0,165.0
10/26,14:13,25917.0,25917.0,25908.0,25913.0,0.0,162.0
10/26,14:14,25912.0,25918.0,25905.0,25907.0,0.0,411.0
10/26,14:15,25906.0,25910.0,25898.0,25899.0,0.0,424.0
10/26,14:16,25899.0,25918.0,25899.0,25916.0,0.0,243.0
10/26,14:17,25915.0,25935.0,25914.0,25931.0,0.0,331.0
10/26,14:18,25931.0,25932.0,25925.0,25925.0,0.0,333.0
10/26,14:19,25925.0,25945.0,25924.0,25935.0,0.0,266.0
10/26,14:20,25935.0,25950.0,25935.0,25942.0,0.0,233.0
10/26,14:21,25943.0,25948.0,25936.0,25946.0,0.0,192.0
10/26,14:22,25948.0,25953.0,25941.0,25944.0,0.0,158.0
10/26,14:23,25945.0,25950.0,25942.0,25945.0,0.0,1006.0
10/26,14:24,25943.0,25944.0,25936.0,25944.0,0.0,178.0
10/26,14:25,25944.0,25948.0,25942.0,25948.0,0.0,321.0
10/26,14:26,25949.0,25950.0,25944.0,25947.0,0.0,112.0
10/26,14:27,25946.0,25950.0,25942.0,25945.0,0.0,84.0
10/26,14:28,25947.0,25948.0,25942.0,25947.0,0.0,130.0
10/26,14:29,25947.0,25951.0,25941.0,25942.0,0.0,168.0
10/26,14:30,25943.0,25943.0,25936.0,25939.0,0.0,134.0
10/26,14:31,25938.0,25943.0,25932.0,25940.0,0.0,132.0
10/26,14:32,25942.0,25958.0,25942.0,25958.0,0.0,274.0
10/26,14:33,25958.0,25959.0,25947.0,25948.0,0.0,199.0
10/26,14:34,25949.0,25954.0,25942.0,25953.0,0.0,176.0
10/26,14:35,25956.0,25956.0,25946.0,25947.0,0.0,104.0
10/26,14:36,25947.0,25948.0,25941.0,25941.0,0.0,98.0
10/26,14:37,25942.0,25943.0,25927.0,25932.0,0.0,237.0
10/26,14:38,25931.0,25933.0,25927.0,25931.0,0.0,148.0
10/26,14:39,25931.0,25938.0,25925.0,25926.0,0.0,167.0
10/26,14:40,25926.0,25936.0,25922.0,25934.0,0.0,150.0
10/26,14:41,25932.0,25939.0,25928.0,25937.0,0.0,165.0
10/26,14:42,25937.0,25937.0,25932.0,25933.0,0.0,65.0
10/26,14:43,25935.0,25937.0,25930.0,25932.0,0.0,87.0
10/26,14:44,25932.0,25934.0,25928.0,25934.0,0.0,128.0
10/26,14:45,25934.0,25952.0,25933.0,25952.0,0.0,223.0
10/26,14:46,25950.0,25959.0,25947.0,25957.0,0.0,741.0
10/26,14:47,25957.0,25975.0,25954.0,25970.0,0.0,333.0
10/26,14:48,25970.0,25977.0,25966.0,25976.0,0.0,252.0
10/26,14:49,25978.0,25985.0,25971.0,25974.0,0.0,197.0
10/26,14:50,25974.0,25985.0,25973.0,25978.0,0.0,264.0
10/26,14:51,25978.0,25982.0,25972.0,25981.0,0.0,301.0
10/26,14:52,25981.0,25982.0,25971.0,25974.0,0.0,127.0
10/26,14:53,25973.0,25975.0,25968.0,25971.0,0.0,110.0
10/26,14:54,25970.0,25970.0,25961.0,25968.0,0.0,106.0
10/26,14:55,25968.0,25968.0,25957.0,25962.0,0.0,143.0
10/26,14:56,25962.0,25962.0,25953.0,25953.0,0.0,139.0
10/26,14:57,25953.0,25962.0,25952.0,25960.0,0.0,125.0
10/26,14:58,25960.0,25963.0,25954.0,25956.0,0.0,130.0
10/26,14:59,25956.0,25956.0,25952.0,25953.0,0.0,72.0
10/26,15:00,25953.0,25955.0,25946.0,25947.0,0.0,176.0
10/26,15:01,25950.0,25972.0,25943.0,25969.0,0.0,243.0
10/26,15:02,25970.0,25983.0,25969.0,25971.0,0.0,234.0
10/26,15:03,25970.0,25971.0,25961.0,25971.0,0.0,125.0
10/26,15:04,25971.0,25982.0,25968.0,25982.0,0.0,134.0
10/26,15:05,25982.0,25989.0,25977.0,25981.0,0.0,391.0
10/26,15:06,25982.0,25984.0,25974.0,25980.0,0.0,180.0
10/26,15:07,25978.0,25978.0,25964.0,25972.0,0.0,183.0
10/26,15:08,25972.0,25978.0,25967.0,25977.0,0.0,143.0
10/26,15:09,25977.0,25977.0,25969.0,25972.0,0.0,154.0
10/26,15:10,25973.0,25974.0,25968.0,25972.0,0.0,74.0
10/26,15:11,25971.0,25976.0,25968.0,25975.0,0.0,126.0
10/26,15:12,25976.0,25981.0,25975.0,25979.0,0.0,179.0
10/26,15:13,25981.0,25984.0,25978.0,25978.0,0.0,116.0
10/26,15:14,25978.0,25980.0,25972.0,25974.0,0.0,105.0
10/26,15:15,25976.0,25988.0,25976.0,25985.0,0.0,131.0
10/26,15:16,25986.0,25987.0,25983.0,25985.0,0.0,219.0
10/26,15:17,25987.0,25990.0,25984.0,25985.0,0.0,888.0
10/26,15:18,25984.0,25984.0,25978.0,25980.0,0.0,120.0
10/26,15:19,25982.0,25991.0,25976.0,25991.0,0.0,132.0
10/26,15:20,25991.0,25993.0,25980.0,25985.0,0.0,141.0
10/26,15:21,25985.0,25987.0,25980.0,25986.0,0.0,140.0
10/26,15:22,25987.0,25988.0,25978.0,25979.0,0.0,120.0
10/26,15:23,25979.0,25985.0,25978.0,25983.0,0.0,91.0
10/26,15:24,25983.0,25987.0,25982.0,25985.0,0.0,87.0
10/26,15:25,25984.0,25987.0,25980.0,25980.0,0.0,106.0
10/26,15:26,25980.0,25984.0,25979.0,25980.0,0.0,114.0
10/26,15:27,25981.0,25981.0,25970.0,25970.0,0.0,131.0
10/26,15:28,25970.0,25970.0,25957.0,25960.0,0.0,197.0
10/26,15:29,25961.0,25964.0,25957.0,25958.0,0.0,125.0
10/26,15:30,25959.0,25959.0,25954.0,25955.0,0.0,272.0
10/26,15:31,25957.0,25960.0,25956.0,25960.0,0.0,118.0
10/26,15:32,25960.0,25960.0,25954.0,25955.0,0.0,108.0
10/26,15:33,25955.0,25968.0,25955.0,25968.0,0.0,219.0
10/26,15:34,25968.0,25972.0,25964.0,25967.0,0.0,177.0
10/26,15:35,25969.0,25969.0,25958.0,25961.0,0.0,157.0
10/26,15:36,25961.0,25965.0,25957.0,25959.0,0.0,148.0
10/26,15:37,25961.0,25965.0,25957.0,25962.0,0.0,161.0
10/26,15:38,25963.0,25968.0,25960.0,25962.0,0.0,186.0
10/26,15:39,25961.0,25962.0,25957.0,25960.0,0.0,95.0
10/26,15:40,25961.0,25966.0,25959.0,25965.0,0.0,261.0
10/26,15:41,25965.0,25970.0,25964.0,25970.0,0.0,118.0
10/26,15:42,25971.0,25988.0,25971.0,25980.0,0.0,323.0
10/26,15:43,25981.0,25981.0,25971.0,25973.0,0.0,173.0
10/26,15:44,25973.0,25983.0,25973.0,25980.0,0.0,138.0
10/26,15:45,25980.0,25981.0,25975.0,25978.0,0.0,142.0
10/26,15:46,25979.0,25990.0,25977.0,25990.0,0.0,225.0
10/26,15:47,25991.0,26007.0,25989.0,26003.0,0.0,350.0
10/26,15:48,26003.0,26018.0,26000.0,26018.0,0.0,297.0
10/26,15:49,26018.0,26022.0,26011.0,26016.0,0.0,410.0
10/26,15:50,26016.0,26017.0,26011.0,26017.0,0.0,274.0
10/26,15:51,26017.0,26023.0,26011.0,26023.0,0.0,276.0
10/26,15:52,26024.0,26026.0,26018.0,26018.0,0.0,634.0
10/26,15:53,26017.0,26030.0,26016.0,26025.0,0.0,408.0
10/26,15:54,26024.0,26027.0,26017.0,26017.0,0.0,199.0
10/26,15:55,26016.0,26022.0,26014.0,26016.0,0.0,245.0
10/26,15:56,26017.0,26021.0,26015.0,26018.0,0.0,206.0
10/26,15:57,26019.0,26021.0,26015.0,26017.0,0.0,219.0
10/26,15:58,26017.0,26028.0,26017.0,26027.0,0.0,330.0
10/26,15:59,26027.0,26032.0,26017.0,26021.0,0.0,345.0
10/26,16:00,26022.0,26027.0,26012.0,26014.0,0.0,360.0
10/26,16:01,26014.0,26025.0,26013.0,26016.0,0.0,225.0
10/26,16:02,26016.0,26018.0,26000.0,26013.0,0.0,372.0
10/26,16:03,26013.0,26022.0,26013.0,26014.0,0.0,281.0
10/26,16:04,26014.0,26020.0,26014.0,26018.0,0.0,226.0
10/26,16:05,26018.0,26021.0,26010.0,26010.0,0.0,252.0
10/26,16:06,26010.0,26012.0,25995.0,25999.0,0.0,329.0
10/26,16:07,26000.0,26008.0,25995.0,26003.0,0.0,420.0
10/26,16:08,26002.0,26017.0,26002.0,26012.0,0.0,338.0
10/26,16:09,26013.0,26028.0,26013.0,26028.0,0.0,444.0
10/26,16:10,26027.0,26033.0,26024.0,26033.0,0.0,468.0
10/26,16:11,26034.0,26038.0,26030.0,26030.0,0.0,288.0
10/26,16:12,26032.0,26042.0,26031.0,26034.0,0.0,662.0
10/26,16:13,26034.0,26036.0,26029.0,26036.0,0.0,186.0
10/26,16:14,26036.0,26042.0,26036.0,26039.0,0.0,9266.0
10/26,16:15,26040.0,26044.0,26037.0,26040.0,0.0,1802.0
10/26,16:16,26040.0,26043.0,26036.0,26039.0,0.0,1900.0
10/26,16:17,26040.0,26040.0,26033.0,26033.0,0.0,1877.0
10/26,16:18,26034.0,26039.0,26033.0,26039.0,0.0,485.0
10/26,16:19,26039.0,26040.0,26035.0,26036.0,0.0,137.0
10/26,16:20,26036.0,26038.0,26034.0,26036.0,0.0,493.0
10/26,16:21,26034.0,26041.0,26034.0,26038.0,0.0,474.0
10/26,16:22,26039.0,26042.0,26038.0,26041.0,0.0,376.0
10/26,16:23,26042.0,26044.0,26035.0,26038.0,0.0,218.0
10/26,16:24,26038.0,26039.0,26031.0,26032.0,0.0,90.0
10/26,16:25,26033.0,26034.0,26023.0,26023.0,0.0,138.0
10/26,16:26,26023.0,26024.0,26017.0,26022.0,0.0,163.0
10/26,16:27,26022.0,26022.0,26019.0,26022.0,0.0,902.0
10/26,16:28,26021.0,26030.0,26019.0,26030.0,0.0,149.0
10/26,16:29,26031.0,26037.0,26023.0,26027.0,0.0,423.0
10/26,16:30,26027.0,26043.0,26027.0,26039.0,0.0,451.0
