Date,Time,O,H,L,C,Turn,Vol
10/15,11:04,25094.0,25100.0,25082.0,25091.0,0.0,143.0
10/15,11:05,25093.0,25115.0,25092.0,25104.0,0.0,185.0
10/15,11:06,25105.0,25105.0,25070.0,25071.0,0.0,277.0
10/15,11:07,25072.0,25085.0,25067.0,25085.0,0.0,278.0
10/15,11:08,25084.0,25086.0,25076.0,25081.0,0.0,123.0
10/15,11:09,25081.0,25088.0,25080.0,25083.0,0.0,106.0
10/15,11:10,25080.0,25113.0,25079.0,25100.0,0.0,179.0
10/15,11:11,25101.0,25109.0,25095.0,25097.0,0.0,115.0
10/15,11:12,25095.0,25103.0,25088.0,25101.0,0.0,146.0
10/15,11:13,25100.0,25122.0,25100.0,25118.0,0.0,251.0
10/15,11:14,25119.0,25131.0,25113.0,25125.0,0.0,207.0
10/15,11:15,25127.0,25133.0,25119.0,25124.0,0.0,141.0
10/15,11:16,25122.0,25127.0,25118.0,25126.0,0.0,105.0
10/15,11:17,25125.0,25143.0,25124.0,25140.0,0.0,287.0
10/15,11:18,25140.0,25144.0,25136.0,25139.0,0.0,352.0
10/15,11:19,25138.0,25142.0,25131.0,25137.0,0.0,145.0
10/15,11:20,25136.0,25138.0,25123.0,25132.0,0.0,419.0
10/15,11:21,25130.0,25137.0,25127.0,25136.0,0.0,163.0
10/15,11:22,25137.0,25142.0,25126.0,25135.0,0.0,149.0
10/15,11:23,25135.0,25136.0,25121.0,25129.0,0.0,108.0
10/15,11:24,25128.0,25133.0,25123.0,25130.0,0.0,78.0
10/15,11:25,25130.0,25143.0,25130.0,25139.0,0.0,144.0
10/15,11:26,25140.0,25143.0,25130.0,25131.0,0.0,243.0
10/15,11:27,25130.0,25135.0,25123.0,25123.0,0.0,271.0
10/15,11:28,25125.0,25147.0,25121.0,25145.0,0.0,283.0
10/15,11:29,25145.0,25154.0,25141.0,25144.0,0.0,368.0
10/15,11:30,25142.0,25147.0,25130.0,25137.0,0.0,381.0
10/15,11:31,25136.0,25139.0,25126.0,25128.0,0.0,446.0
10/15,11:32,25130.0,25132.0,25121.0,25126.0,0.0,376.0
10/15,11:33,25126.0,25129.0,25120.0,25125.0,0.0,394.0
10/15,11:34,25123.0,25128.0,25119.0,25124.0,0.0,310.0
10/15,11:35,25124.0,25130.0,25119.0,25129.0,0.0,345.0
10/15,11:36,25128.0,25132.0,25108.0,25129.0,0.0,563.0
10/15,11:37,25128.0,25145.0,25126.0,25143.0,0.0,260.0
10/15,11:38,25141.0,25145.0,25135.0,25142.0,0.0,123.0
10/15,11:39,25143.0,25144.0,25136.0,25139.0,0.0,62.0
10/15,11:40,25137.0,25146.0,25137.0,25143.0,0.0,46.0
10/15,11:41,25143.0,25144.0,25140.0,25141.0,0.0,71.0
10/15,11:42,25140.0,25140.0,25127.0,25131.0,0.0,81.0
10/15,11:43,25132.0,25151.0,25132.0,25148.0,0.0,148.0
10/15,11:44,25148.0,25148.0,25135.0,25138.0,0.0,37.0
10/15,11:45,25140.0,25144.0,25138.0,25144.0,0.0,39.0
10/15,11:46,25143.0,25153.0,25142.0,25151.0,0.0,139.0
10/15,11:47,25151.0,25151.0,25134.0,25139.0,0.0,315.0
10/15,11:48,25138.0,25152.0,25134.0,25143.0,0.0,449.0
10/15,11:49,25145.0,25147.0,25139.0,25142.0,0.0,304.0
10/15,11:50,25142.0,25148.0,25136.0,25137.0,0.0,319.0
10/15,11:51,25140.0,25148.0,25126.0,25145.0,0.0,351.0
10/15,11:52,25146.0,25146.0,25136.0,25141.0,0.0,289.0
10/15,11:53,25140.0,25142.0,25130.0,25139.0,0.0,287.0
10/15,11:54,25139.0,25141.0,25124.0,25133.0,0.0,271.0
10/15,11:55,25132.0,25140.0,25121.0,25129.0,0.0,322.0
10/15,11:56,25129.0,25135.0,25123.0,25133.0,0.0,388.0
10/15,11:57,25131.0,25145.0,25120.0,25136.0,0.0,271.0
10/15,11:58,25133.0,25135.0,25124.0,25132.0,0.0,150.0
10/15,11:59,25129.0,25138.0,25117.0,25132.0,0.0,226.0
10/15,12:00,25135.0,25137.0,25121.0,25130.0,0.0,295.0
10/15,13:00,25138.0,25138.0,25138.0,25138.0,0.0,19.0
10/15,13:01,25139.0,25183.0,25139.0,25176.0,0.0,699.0
10/15,13:02,25175.0,25187.0,25159.0,25161.0,0.0,278.0
10/15,13:03,25163.0,25169.0,25142.0,25147.0,0.0,274.0
10/15,13:04,25147.0,25167.0,25135.0,25159.0,0.0,633.0
10/15,13:05,25158.0,25162.0,25146.0,25150.0,0.0,228.0
10/15,13:06,25150.0,25152.0,25133.0,25138.0,0.0,341.0
10/15,13:07,25136.0,25145.0,25130.0,25134.0,0.0,458.0
10/15,13:08,25138.0,25139.0,25127.0,25134.0,0.0,347.0
10/15,13:09,25135.0,25141.0,25125.0,25131.0,0.0,272.0
10/15,13:10,25131.0,25146.0,25121.0,25139.0,0.0,366.0
10/15,13:11,25141.0,25177.0,25140.0,25177.0,0.0,665.0
10/15,13:12,25176.0,25183.0,25165.0,25183.0,0.0,404.0
10/15,13:13,25180.0,25191.0,25179.0,25186.0,0.0,234.0
10/15,13:14,25183.0,25241.0,25182.0,25209.0,0.0,1308.0
10/15,13:15,25209.0,25230.0,25199.0,25204.0,0.0,468.0
10/15,13:16,25205.0,25210.0,25195.0,25199.0,0.0,188.0
10/15,13:17,25198.0,25223.0,25198.0,25220.0,0.0,190.0
10/15,13:18,25222.0,25234.0,25212.0,25227.0,0.0,593.0
10/15,13:19,25229.0,25235.0,25223.0,25235.0,0.0,226.0
10/15,13:20,25235.0,25256.0,25233.0,25248.0,0.0,752.0
10/15,13:21,25246.0,25266.0,25241.0,25247.0,0.0,954.0
10/15,13:22,25249.0,25256.0,25231.0,25233.0,0.0,487.0
10/15,13:23,25232.0,25236.0,25219.0,25223.0,0.0,255.0
10/15,13:24,25221.0,25229.0,25210.0,25225.0,0.0,532.0
10/15,13:25,25224.0,25243.0,25221.0,25236.0,0.0,520.0
10/15,13:26,25235.0,25247.0,25221.0,25243.0,0.0,330.0
10/15,13:27,25243.0,25260.0,25240.0,25260.0,0.0,543.0
10/15,13:28,25259.0,25266.0,25243.0,25261.0,0.0,474.0
10/15,13:29,25260.0,25273.0,25247.0,25252.0,0.0,853.0
10/15,13:30,25253.0,25270.0,25249.0,25258.0,0.0,678.0
10/15,13:31,25258.0,25263.0,25253.0,25260.0,0.0,464.0
10/15,13:32,25260.0,25270.0,25257.0,25263.0,0.0,405.0
10/15,13:33,25263.0,25265.0,25229.0,25235.0,0.0,805.0
10/15,13:34,25233.0,25240.0,25219.0,25225.0,0.0,315.0
10/15,13:35,25222.0,25222.0,25198.0,25206.0,0.0,755.0
10/15,13:36,25206.0,25219.0,25201.0,25204.0,0.0,609.0
10/15,13:37,25204.0,25212.0,25186.0,25206.0,0.0,698.0
10/15,13:38,25207.0,25218.0,25204.0,25207.0,0.0,456.0
10/15,13:39,25207.0,25208.0,25186.0,25187.0,0.0,350.0
10/15,13:40,25187.0,25218.0,25186.0,25217.0,0.0,606.0
10/15,13:41,25216.0,25240.0,25216.0,25234.0,0.0,357.0
10/15,13:42,25234.0,25240.0,25226.0,25230.0,0.0,307.0
10/15,13:43,25231.0,25254.0,25228.0,25245.0,0.0,510.0
10/15,13:44,25248.0,25251.0,25237.0,25244.0,0.0,689.0
10/15,13:45,25247.0,25262.0,25246.0,25262.0,0.0,532.0
10/15,13:46,25262.0,25267.0,25231.0,25239.0,0.0,817.0
10/15,13:47,25238.0,25251.0,25238.0,25250.0,0.0,475.0
10/15,13:48,25247.0,25268.0,25234.0,25243.0,0.0,744.0
10/15,13:49,25244.0,25269.0,25242.0,25267.0,0.0,305.0
10/15,13:50,25269.0,25276.0,25251.0,25264.0,0.0,920.0
10/15,13:51,25262.0,25272.0,25260.0,25267.0,0.0,156.0
10/15,13:52,25266.0,25268.0,25255.0,25258.0,0.0,86.0
10/15,13:53,25259.0,25261.0,25247.0,25249.0,0.0,195.0
10/15,13:54,25246.0,25251.0,25246.0,25248.0,0.0,71.0
10/15,13:55,25247.0,25260.0,25247.0,25254.0,0.0,65.0
10/15,13:56,25256.0,25267.0,25255.0,25260.0,0.0,193.0
10/15,13:57,25260.0,25268.0,25249.0,25259.0,0.0,361.0
10/15,13:58,25258.0,25276.0,25255.0,25275.0,0.0,733.0
10/15,13:59,25273.0,25287.0,25273.0,25280.0,0.0,684.0
10/15,14:00,25282.0,25285.0,25258.0,25264.0,0.0,799.0
10/15,14:01,25263.0,25276.0,25261.0,25276.0,0.0,424.0
10/15,14:02,25275.0,25288.0,25270.0,25274.0,0.0,349.0
10/15,14:03,25274.0,25280.0,25274.0,25276.0,0.0,78.0
10/15,14:04,25273.0,25281.0,25270.0,25280.0,0.0,76.0
10/15,14:05,25278.0,25285.0,25273.0,25283.0,0.0,84.0
10/15,14:06,25285.0,25287.0,25272.0,25276.0,0.0,463.0
10/15,14:07,25275.0,25280.0,25262.0,25262.0,0.0,515.0
10/15,14:08,25261.0,25265.0,25251.0,25255.0,0.0,374.0
10/15,14:09,25254.0,25259.0,25237.0,25238.0,0.0,619.0
10/15,14:10,25238.0,25249.0,25234.0,25242.0,0.0,628.0
10/15,14:11,25244.0,25247.0,25236.0,25239.0,0.0,602.0
10/15,14:12,25239.0,25242.0,25225.0,25225.0,0.0,282.0
10/15,14:13,25226.0,25253.0,25226.0,25239.0,0.0,518.0
10/15,14:14,25237.0,25249.0,25235.0,25240.0,0.0,165.0
10/15,14:15,25241.0,25246.0,25241.0,25241.0,0.0,37.0
10/15,14:16,25239.0,25247.0,25235.0,25236.0,0.0,117.0
10/15,14:17,25237.0,25239.0,25230.0,25230.0,0.0,82.0
10/15,14:18,25228.0,25242.0,25223.0,25237.0,0.0,144.0
10/15,14:19,25238.0,25242.0,25235.0,25239.0,0.0,60.0
10/15,14:20,25238.0,25244.0,25238.0,25242.0,0.0,42.0
10/15,14:21,25241.0,25241.0,25227.0,25231.0,0.0,89.0
10/15,14:22,25232.0,25240.0,25230.0,25236.0,0.0,87.0
10/15,14:23,25234.0,25241.0,25233.0,25235.0,0.0,50.0
10/15,14:24,25235.0,25239.0,25230.0,25232.0,0.0,61.0
10/15,14:25,25231.0,25235.0,25230.0,25230.0,0.0,60.0
10/15,14:26,25231.0,25233.0,25217.0,25223.0,0.0,236.0
10/15,14:27,25223.0,25231.0,25223.0,25226.0,0.0,116.0
10/15,14:28,25222.0,25225.0,25218.0,25221.0,0.0,76.0
10/15,14:29,25220.0,25227.0,25218.0,25225.0,0.0,64.0
10/15,14:30,25225.0,25235.0,25221.0,25231.0,0.0,89.0
10/15,14:31,25232.0,25234.0,25223.0,25224.0,0.0,82.0
10/15,14:32,25226.0,25233.0,25224.0,25228.0,0.0,62.0
10/15,14:33,25227.0,25227.0,25218.0,25223.0,0.0,97.0
10/15,14:34,25221.0,25230.0,25218.0,25230.0,0.0,67.0
10/15,14:35,25233.0,25237.0,25225.0,25225.0,0.0,150.0
10/15,14:36,25225.0,25227.0,25198.0,25202.0,0.0,414.0
10/15,14:37,25200.0,25207.0,25192.0,25204.0,0.0,194.0
10/15,14:38,25203.0,25205.0,25197.0,25204.0,0.0,119.0
10/15,14:39,25205.0,25212.0,25199.0,25203.0,0.0,121.0
10/15,14:40,25205.0,25210.0,25200.0,25200.0,0.0,84.0
10/15,14:41,25200.0,25204.0,25196.0,25201.0,0.0,102.0
10/15,14:42,25201.0,25205.0,25198.0,25199.0,0.0,87.0
10/15,14:43,25198.0,25204.0,25194.0,25204.0,0.0,87.0
10/15,14:44,25203.0,25204.0,25196.0,25199.0,0.0,130.0
10/15,14:45,25197.0,25202.0,25196.0,25200.0,0.0,91.0
10/15,14:46,25203.0,25207.0,25201.0,25204.0,0.0,122.0
10/15,14:47,25206.0,25206.0,25197.0,25200.0,0.0,122.0
10/15,14:48,25199.0,25208.0,25199.0,25202.0,0.0,117.0
10/15,14:49,25203.0,25217.0,25202.0,25215.0,0.0,162.0
10/15,14:50,25216.0,25226.0,25215.0,25226.0,0.0,127.0
10/15,14:51,25226.0,25230.0,25221.0,25224.0,0.0,136.0
10/15,14:52,25226.0,25230.0,25224.0,25229.0,0.0,63.0
10/15,14:53,25229.0,25232.0,25224.0,25225.0,0.0,129.0
10/15,14:54,25227.0,25227.0,25210.0,25212.0,0.0,143.0
10/15,14:55,25211.0,25217.0,25211.0,25211.0,0.0,80.0
10/15,14:56,25210.0,25216.0,25205.0,25209.0,0.0,84.0
10/15,14:57,25212.0,25230.0,25209.0,25228.0,0.0,157.0
10/15,14:58,25227.0,25235.0,25226.0,25227.0,0.0,81.0
10/15,14:59,25226.0,25227.0,25221.0,25226.0,0.0,52.0
10/15,15:00,25227.0,25230.0,25220.0,25225.0,0.0,109.0
10/15,15:01,25224.0,25225.0,25216.0,25219.0,0.0,110.0
10/15,15:02,25218.0,25225.0,25214.0,25215.0,0.0,54.0
10/15,15:03,25213.0,25226.0,25210.0,25225.0,0.0,81.0
10/15,15:04,25225.0,25228.0,25220.0,25220.0,0.0,66.0
10/15,15:05,25219.0,25229.0,25218.0,25228.0,0.0,66.0
10/15,15:06,25228.0,25232.0,25224.0,25226.0,0.0,68.0
10/15,15:07,25227.0,25245.0,25227.0,25243.0,0.0,204.0
10/15,15:08,25244.0,25256.0,25241.0,25250.0,0.0,375.0
10/15,15:09,25251.0,25253.0,25244.0,25247.0,0.0,98.0
10/15,15:10,25247.0,25252.0,25246.0,25248.0,0.0,71.0
10/15,15:11,25249.0,25255.0,25249.0,25251.0,0.0,102.0
10/15,15:12,25251.0,25251.0,25243.0,25249.0,0.0,81.0
10/15,15:13,25250.0,25253.0,25247.0,25250.0,0.0,71.0
10/15,15:14,25251.0,25253.0,25248.0,25253.0,0.0,40.0
10/15,15:15,25252.0,25253.0,25245.0,25252.0,0.0,71.0
10/15,15:16,25252.0,25262.0,25251.0,25257.0,0.0,180.0
10/15,15:17,25257.0,25258.0,25250.0,25254.0,0.0,65.0
10/15,15:18,25253.0,25258.0,25250.0,25256.0,0.0,43.0
10/15,15:19,25255.0,25256.0,25247.0,25249.0,0.0,49.0
10/15,15:20,25249.0,25254.0,25249.0,25251.0,0.0,125.0
10/15,15:21,25250.0,25251.0,25237.0,25240.0,0.0,117.0
10/15,15:22,25237.0,25240.0,25234.0,25236.0,0.0,71.0
10/15,15:23,25233.0,25240.0,25233.0,25239.0,0.0,93.0
10/15,15:24,25240.0,25253.0,25238.0,25250.0,0.0,112.0
10/15,15:25,25249.0,25251.0,25242.0,25242.0,0.0,47.0
10/15,15:26,25243.0,25252.0,25241.0,25250.0,0.0,160.0
10/15,15:27,25249.0,25256.0,25246.0,25255.0,0.0,97.0
10/15,15:28,25255.0,25266.0,25255.0,25260.0,0.0,136.0
10/15,15:29,25260.0,25260.0,25251.0,25254.0,0.0,59.0
10/15,15:30,25254.0,25257.0,25248.0,25249.0,0.0,63.0
10/15,15:31,25250.0,25250.0,25241.0,25242.0,0.0,100.0
10/15,15:32,25242.0,25251.0,25241.0,25243.0,0.0,83.0
10/15,15:33,25243.0,25246.0,25243.0,25246.0,0.0,144.0
10/15,15:34,25243.0,25243.0,25234.0,25238.0,0.0,85.0
10/15,15:35,25236.0,25247.0,25236.0,25245.0,0.0,93.0
10/15,15:36,25246.0,25253.0,25243.0,25252.0,0.0,90.0
10/15,15:37,25252.0,25252.0,25242.0,25245.0,0.0,68.0
10/15,15:38,25243.0,25244.0,25237.0,25239.0,0.0,93.0
10/15,15:39,25240.0,25247.0,25237.0,25246.0,0.0,81.0
10/15,15:40,25244.0,25244.0,25238.0,25240.0,0.0,101.0
10/15,15:41,25239.0,25239.0,25231.0,25238.0,0.0,128.0
10/15,15:42,25238.0,25238.0,25231.0,25234.0,0.0,92.0
10/15,15:43,25233.0,25236.0,25223.0,25227.0,0.0,258.0
10/15,15:44,25227.0,25232.0,25224.0,25225.0,0.0,121.0
10/15,15:45,25224.0,25235.0,25224.0,25233.0,0.0,135.0
10/15,15:46,25233.0,25236.0,25224.0,25229.0,0.0,143.0
10/15,15:47,25229.0,25233.0,25224.0,25227.0,0.0,101.0
10/15,15:48,25226.0,25232.0,25226.0,25229.0,0.0,110.0
10/15,15:49,25229.0,25232.0,25226.0,25231.0,0.0,74.0
10/15,15:50,25230.0,25235.0,25227.0,25235.0,0.0,63.0
10/15,15:51,25234.0,25241.0,25231.0,25239.0,0.0,167.0
10/15,15:52,25239.0,25240.0,25234.0,25239.0,0.0,140.0
10/15,15:53,25240.0,25245.0,25238.0,25241.0,0.0,141.0
10/15,15:54,25241.0,25252.0,25240.0,25248.0,0.0,203.0
10/15,15:55,25247.0,25255.0,25245.0,25255.0,0.0,156.0
10/15,15:56,25254.0,25255.0,25247.0,25250.0,0.0,159.0
10/15,15:57,25252.0,25253.0,25243.0,25252.0,0.0,230.0
10/15,15:58,25251.0,25253.0,25245.0,25250.0,0.0,205.0
10/15,15:59,25250.0,25255.0,25247.0,25252.0,0.0,247.0
10/15,16:00,25253.0,25256.0,25248.0,25253.0,0.0,252.0
10/15,16:01,25253.0,25272.0,25251.0,25272.0,0.0,422.0
10/15,16:02,25272.0,25295.0,25272.0,25287.0,0.0,505.0
10/15,16:03,25287.0,25296.0,25276.0,25291.0,0.0,253.0
10/15,16:04,25292.0,25296.0,25285.0,25293.0,0.0,220.0
10/15,16:05,25292.0,25295.0,25285.0,25290.0,0.0,149.0
10/15,16:06,25290.0,25292.0,25281.0,25283.0,0.0,373.0
10/15,16:07,25284.0,25285.0,25274.0,25278.0,0.0,246.0
10/15,16:08,25278.0,25284.0,25274.0,25281.0,0.0,240.0
10/15,16:09,25280.0,25289.0,25276.0,25288.0,0.0,380.0
10/15,16:10,25288.0,25292.0,25284.0,25288.0,0.0,358.0
10/15,16:11,25290.0,25305.0,25287.0,25301.0,0.0,1171.0
10/15,16:12,25301.0,25315.0,25297.0,25312.0,0.0,334.0
10/15,16:13,25311.0,25314.0,25297.0,25303.0,0.0,415.0
10/15,16:14,25304.0,25310.0,25299.0,25310.0,0.0,192.0
10/15,16:15,25310.0,25320.0,25304.0,25320.0,0.0,206.0
10/15,16:16,25319.0,25320.0,25312.0,25316.0,0.0,91.0
10/15,16:17,25316.0,25325.0,25316.0,25324.0,0.0,195.0
10/15,16:18,25324.0,25329.0,25319.0,25320.0,0.0,97.0
10/15,16:19,25323.0,25329.0,25323.0,25326.0,0.0,45.0
10/15,16:20,25327.0,25327.0,25313.0,25319.0,0.0,187.0
10/15,16:21,25317.0,25330.0,25317.0,25327.0,0.0,206.0
10/15,16:22,25329.0,25330.0,25323.0,25330.0,0.0,75.0
10/15,16:23,25330.0,25337.0,25325.0,25325.0,0.0,130.0
10/15,16:24,25325.0,25326.0,25321.0,25325.0,0.0,61.0
10/15,16:25,25324.0,25324.0,25320.0,25322.0,0.0,58.0
10/15,16:26,25320.0,25320.0,25311.0,25312.0,0.0,138.0
10/15,16:27,25313.0,25313.0,25305.0,25308.0,0.0,110.0
10/15,16:28,25308.0,25310.0,25300.0,25302.0,0.0,189.0
10/15,16:29,25305.0,25309.0,25298.0,25307.0,0.0,408.0
10/15,16:30,25305.0,25322.0,25301.0,25318.0,0.0,304.0
