Date,Time,O,H,L,C,Turn,Vol
10/06,10:05,23821.0,23832.0,23803.0,23821.0,0.0,372.0
10/06,10:06,23821.0,23822.0,23787.0,23811.0,0.0,373.0
10/06,10:07,23812.0,23817.0,23794.0,23813.0,0.0,274.0
10/06,10:08,23814.0,23842.0,23806.0,23826.0,0.0,539.0
10/06,10:09,23822.0,23840.0,23817.0,23818.0,0.0,307.0
10/06,10:10,23818.0,23818.0,23777.0,23800.0,0.0,599.0
10/06,10:11,23801.0,23801.0,23774.0,23791.0,0.0,465.0
10/06,10:12,23794.0,23825.0,23790.0,23812.0,0.0,571.0
10/06,10:13,23817.0,23826.0,23805.0,23807.0,0.0,272.0
10/06,10:14,23806.0,23822.0,23796.0,23798.0,0.0,281.0
10/06,10:15,23800.0,23824.0,23784.0,23802.0,0.0,393.0
10/06,10:16,23804.0,23812.0,23792.0,23803.0,0.0,226.0
10/06,10:17,23805.0,23815.0,23777.0,23782.0,0.0,321.0
10/06,10:18,23782.0,23792.0,23762.0,23767.0,0.0,511.0
10/06,10:19,23768.0,23791.0,23743.0,23784.0,0.0,1023.0
10/06,10:20,23781.0,23799.0,23781.0,23798.0,0.0,284.0
10/06,10:21,23798.0,23811.0,23777.0,23808.0,0.0,502.0
10/06,10:22,23809.0,23842.0,23807.0,23833.0,0.0,566.0
10/06,10:23,23831.0,23846.0,23825.0,23845.0,0.0,338.0
10/06,10:24,23845.0,23864.0,23837.0,23864.0,0.0,585.0
10/06,10:25,23865.0,23904.0,23865.0,23890.0,0.0,1151.0
10/06,10:26,23889.0,23899.0,23854.0,23857.0,0.0,569.0
10/06,10:27,23859.0,23869.0,23843.0,23853.0,0.0,421.0
10/06,10:28,23852.0,23852.0,23822.0,23837.0,0.0,418.0
10/06,10:29,23840.0,23845.0,23805.0,23818.0,0.0,425.0
10/06,10:30,23818.0,23821.0,23793.0,23796.0,0.0,330.0
10/06,10:31,23794.0,23811.0,23785.0,23791.0,0.0,317.0
10/06,10:32,23795.0,23801.0,23779.0,23792.0,0.0,332.0
10/06,10:33,23788.0,23791.0,23777.0,23784.0,0.0,251.0
10/06,10:34,23785.0,23796.0,23777.0,23796.0,0.0,254.0
10/06,10:35,23795.0,23808.0,23787.0,23805.0,0.0,202.0
10/06,10:36,23806.0,23843.0,23802.0,23835.0,0.0,499.0
10/06,10:37,23837.0,23860.0,23826.0,23839.0,0.0,394.0
10/06,10:38,23838.0,23840.0,23820.0,23835.0,0.0,210.0
10/06,10:39,23833.0,23846.0,23827.0,23846.0,0.0,142.0
10/06,10:40,23845.0,23850.0,23832.0,23838.0,0.0,122.0
10/06,10:41,23841.0,23852.0,23838.0,23845.0,0.0,207.0
10/06,10:42,23844.0,23877.0,23844.0,23862.0,0.0,317.0
10/06,10:43,23862.0,23878.0,23858.0,23860.0,0.0,182.0
10/06,10:44,23860.0,23867.0,23851.0,23865.0,0.0,188.0
10/06,10:45,23867.0,23873.0,23840.0,23840.0,0.0,202.0
10/06,10:46,23840.0,23846.0,23812.0,23818.0,0.0,440.0
10/06,10:47,23817.0,23825.0,23791.0,23810.0,0.0,378.0
10/06,10:48,23815.0,23820.0,23783.0,23792.0,0.0,357.0
10/06,10:49,23793.0,23806.0,23786.0,23791.0,0.0,438.0
10/06,10:50,23790.0,23809.0,23784.0,23805.0,0.0,193.0
10/06,10:51,23807.0,23813.0,23786.0,23787.0,0.0,222.0
10/06,10:52,23789.0,23800.0,23775.0,23779.0,0.0,439.0
10/06,10:53,23780.0,23804.0,23780.0,23801.0,0.0,183.0
10/06,10:54,23800.0,23800.0,23782.0,23782.0,0.0,186.0
10/06,10:55,23782.0,23800.0,23778.0,23785.0,0.0,256.0
10/06,10:56,23782.0,23793.0,23779.0,23790.0,0.0,185.0
10/06,10:57,23791.0,23827.0,23789.0,23824.0,0.0,356.0
10/06,10:58,23826.0,23829.0,23804.0,23823.0,0.0,173.0
10/06,10:59,23824.0,23853.0,23822.0,23846.0,0.0,480.0
10/06,11:00,23845.0,23863.0,23843.0,23854.0,0.0,249.0
10/06,11:01,23851.0,23851.0,23819.0,23827.0,0.0,299.0
10/06,11:02,23826.0,23826.0,23811.0,23813.0,0.0,247.0
10/06,11:03,23811.0,23819.0,23801.0,23812.0,0.0,202.0
10/06,11:04,23811.0,23818.0,23798.0,23802.0,0.0,192.0
10/06,11:05,23801.0,23805.0,23792.0,23800.0,0.0,297.0
10/06,11:06,23800.0,23806.0,23793.0,23804.0,0.0,174.0
10/06,11:07,23803.0,23836.0,23794.0,23836.0,0.0,265.0
10/06,11:08,23834.0,23845.0,23824.0,23840.0,0.0,221.0
10/06,11:09,23840.0,23841.0,23815.0,23815.0,0.0,197.0
10/06,11:10,23814.0,23820.0,23800.0,23816.0,0.0,158.0
10/06,11:11,23814.0,23817.0,23795.0,23800.0,0.0,167.0
10/06,11:12,23800.0,23805.0,23791.0,23797.0,0.0,142.0
10/06,11:13,23801.0,23817.0,23798.0,23812.0,0.0,156.0
10/06,11:14,23811.0,23827.0,23811.0,23818.0,0.0,118.0
10/06,11:15,23818.0,23822.0,23806.0,23814.0,0.0,101.0
10/06,11:16,23813.0,23813.0,23803.0,23812.0,0.0,78.0
10/06,11:17,23814.0,23817.0,23798.0,23813.0,0.0,114.0
10/06,11:18,23814.0,23840.0,23813.0,23840.0,0.0,146.0
10/06,11:19,23841.0,23848.0,23836.0,23836.0,0.0,191.0
10/06,11:20,23835.0,23838.0,23827.0,23837.0,0.0,125.0
10/06,11:21,23839.0,23840.0,23817.0,23820.0,0.0,168.0
10/06,11:22,23819.0,23845.0,23817.0,23839.0,0.0,182.0
10/06,11:23,23839.0,23866.0,23839.0,23866.0,0.0,300.0
10/06,11:24,23867.0,23889.0,23858.0,23884.0,0.0,475.0
10/06,11:25,23886.0,23893.0,23878.0,23893.0,0.0,260.0
10/06,11:26,23893.0,23899.0,23880.0,23886.0,0.0,278.0
10/06,11:27,23884.0,23885.0,23872.0,23876.0,0.0,209.0
10/06,11:28,23875.0,23881.0,23868.0,23870.0,0.0,151.0
10/06,11:29,23870.0,23879.0,23866.0,23875.0,0.0,106.0
10/06,11:30,23875.0,23887.0,23875.0,23886.0,0.0,193.0
10/06,11:31,23887.0,23900.0,23882.0,23894.0,0.0,404.0
10/06,11:32,23893.0,23893.0,23882.0,23886.0,0.0,115.0
10/06,11:33,23886.0,23890.0,23859.0,23859.0,0.0,308.0
10/06,11:34,23862.0,23865.0,23850.0,23858.0,0.0,251.0
10/06,11:35,23858.0,23866.0,23845.0,23845.0,0.0,179.0
10/06,11:36,23848.0,23849.0,23834.0,23846.0,0.0,248.0
10/06,11:37,23846.0,23872.0,23843.0,23865.0,0.0,295.0
10/06,11:38,23866.0,23877.0,23852.0,23860.0,0.0,182.0
10/06,11:39,23860.0,23870.0,23853.0,23869.0,0.0,118.0
10/06,11:40,23871.0,23877.0,23865.0,23866.0,0.0,81.0
10/06,11:41,23865.0,23872.0,23847.0,23848.0,0.0,145.0
10/06,11:42,23847.0,23851.0,23842.0,23848.0,0.0,96.0
10/06,11:43,23847.0,23858.0,23846.0,23856.0,0.0,49.0
10/06,11:44,23857.0,23867.0,23855.0,23863.0,0.0,61.0
10/06,11:45,23864.0,23877.0,23864.0,23872.0,0.0,133.0
10/06,11:46,23873.0,23887.0,23873.0,23880.0,0.0,157.0
10/06,11:47,23881.0,23882.0,23872.0,23878.0,0.0,96.0
10/06,11:48,23877.0,23893.0,23877.0,23890.0,0.0,161.0
10/06,11:49,23890.0,23897.0,23886.0,23896.0,0.0,201.0
10/06,11:50,23895.0,23899.0,23889.0,23893.0,0.0,128.0
10/06,11:51,23893.0,23893.0,23881.0,23881.0,0.0,161.0
10/06,11:52,23881.0,23889.0,23880.0,23884.0,0.0,81.0
10/06,11:53,23885.0,23920.0,23884.0,23914.0,0.0,531.0
10/06,11:54,23916.0,23928.0,23915.0,23920.0,0.0,228.0
10/06,11:55,23921.0,23937.0,23919.0,23933.0,0.0,209.0
10/06,11:56,23934.0,23938.0,23923.0,23938.0,0.0,177.0
10/06,11:57,23937.0,23938.0,23931.0,23936.0,0.0,106.0
10/06,11:58,23936.0,23937.0,23926.0,23933.0,0.0,121.0
10/06,11:59,23933.0,23936.0,23927.0,23929.0,0.0,94.0
10/06,12:00,23928.0,23935.0,23922.0,23931.0,0.0,176.0
10/06,13:00,23915.0,23915.0,23915.0,23915.0,0.0,56.0
10/06,13:01,23920.0,23948.0,23910.0,23925.0,0.0,552.0
10/06,13:02,23923.0,23935.0,23892.0,23908.0,0.0,475.0
10/06,13:03,23907.0,23920.0,23907.0,23914.0,0.0,246.0
10/06,13:04,23914.0,23922.0,23906.0,23920.0,0.0,162.0
10/06,13:05,23920.0,23945.0,23920.0,23944.0,0.0,173.0
10/06,13:06,23942.0,23951.0,23936.0,23941.0,0.0,263.0
10/06,13:07,23942.0,23970.0,23942.0,23965.0,0.0,314.0
10/06,13:08,23966.0,23987.0,23966.0,23978.0,0.0,455.0
10/06,13:09,23978.0,23998.0,23977.0,23986.0,0.0,340.0
10/06,13:10,23987.0,24025.0,23986.0,24019.0,0.0,697.0
10/06,13:11,24017.0,24038.0,24001.0,24037.0,0.0,693.0
10/06,13:12,24037.0,24047.0,24024.0,24026.0,0.0,484.0
10/06,13:13,24028.0,24036.0,24011.0,24027.0,0.0,416.0
10/06,13:14,24028.0,24053.0,24028.0,24049.0,0.0,264.0
10/06,13:15,24049.0,24072.0,24043.0,24066.0,0.0,474.0
10/06,13:16,24067.0,24090.0,24063.0,24068.0,0.0,642.0
10/06,13:17,24065.0,24068.0,24048.0,24055.0,0.0,446.0
10/06,13:18,24055.0,24063.0,24027.0,24029.0,0.0,473.0
10/06,13:19,24029.0,24049.0,24027.0,24049.0,0.0,271.0
10/06,13:20,24047.0,24051.0,24040.0,24051.0,0.0,212.0
10/06,13:21,24050.0,24069.0,24043.0,24043.0,0.0,371.0
10/06,13:22,24044.0,24048.0,24021.0,24025.0,0.0,279.0
10/06,13:23,24026.0,24042.0,24026.0,24041.0,0.0,197.0
10/06,13:24,24042.0,24052.0,24025.0,24030.0,0.0,187.0
10/06,13:25,24031.0,24036.0,24022.0,24025.0,0.0,182.0
10/06,13:26,24025.0,24052.0,24025.0,24050.0,0.0,159.0
10/06,13:27,24051.0,24053.0,24037.0,24048.0,0.0,147.0
10/06,13:28,24048.0,24061.0,24047.0,24057.0,0.0,190.0
10/06,13:29,24056.0,24068.0,24052.0,24057.0,0.0,214.0
10/06,13:30,24057.0,24067.0,24057.0,24062.0,0.0,101.0
10/06,13:31,24062.0,24068.0,24027.0,24033.0,0.0,418.0
10/06,13:32,24030.0,24034.0,24014.0,24027.0,0.0,546.0
10/06,13:33,24030.0,24037.0,24007.0,24007.0,0.0,270.0
10/06,13:34,24006.0,24029.0,23999.0,24012.0,0.0,343.0
10/06,13:35,24012.0,24020.0,24000.0,24002.0,0.0,211.0
10/06,13:36,24002.0,24010.0,23988.0,23992.0,0.0,233.0
10/06,13:37,23992.0,23999.0,23982.0,23986.0,0.0,203.0
10/06,13:38,23987.0,23987.0,23963.0,23966.0,0.0,337.0
10/06,13:39,23967.0,23979.0,23961.0,23975.0,0.0,248.0
10/06,13:40,23975.0,23984.0,23971.0,23973.0,0.0,175.0
10/06,13:41,23971.0,23988.0,23965.0,23986.0,0.0,200.0
10/06,13:42,23988.0,23989.0,23969.0,23972.0,0.0,153.0
10/06,13:43,23971.0,23982.0,23969.0,23971.0,0.0,117.0
10/06,13:44,23970.0,23973.0,23961.0,23968.0,0.0,122.0
10/06,13:45,23969.0,23975.0,23957.0,23959.0,0.0,121.0
10/06,13:46,23957.0,23968.0,23945.0,23945.0,0.0,297.0
10/06,13:47,23946.0,23956.0,23944.0,23945.0,0.0,143.0
10/06,13:48,23945.0,23955.0,23945.0,23955.0,0.0,129.0
10/06,13:49,23955.0,23956.0,23945.0,23947.0,0.0,80.0
10/06,13:50,23946.0,23962.0,23945.0,23960.0,0.0,84.0
10/06,13:51,23963.0,23971.0,23957.0,23963.0,0.0,241.0
10/06,13:52,23962.0,23967.0,23957.0,23966.0,0.0,101.0
10/06,13:53,23965.0,23971.0,23964.0,23967.0,0.0,106.0
10/06,13:54,23967.0,23972.0,23963.0,23964.0,0.0,93.0
10/06,13:55,23964.0,23966.0,23958.0,23964.0,0.0,66.0
10/06,13:56,23964.0,23966.0,23949.0,23949.0,0.0,107.0
10/06,13:57,23950.0,23950.0,23942.0,23942.0,0.0,135.0
10/06,13:58,23941.0,23957.0,23937.0,23951.0,0.0,198.0
10/06,13:59,23952.0,23958.0,23950.0,23956.0,0.0,58.0
10/06,14:00,23954.0,23954.0,23944.0,23946.0,0.0,69.0
10/06,14:01,23947.0,23947.0,23924.0,23933.0,0.0,382.0
10/06,14:02,23931.0,23945.0,23931.0,23937.0,0.0,121.0
10/06,14:03,23939.0,23941.0,23927.0,23933.0,0.0,111.0
10/06,14:04,23930.0,23943.0,23929.0,23939.0,0.0,72.0
10/06,14:05,23938.0,23938.0,23927.0,23935.0,0.0,78.0
10/06,14:06,23934.0,23934.0,23906.0,23909.0,0.0,266.0
10/06,14:07,23909.0,23920.0,23903.0,23909.0,0.0,214.0
10/06,14:08,23910.0,23919.0,23907.0,23918.0,0.0,211.0
10/06,14:09,23917.0,23919.0,23909.0,23913.0,0.0,234.0
10/06,14:10,23917.0,23925.0,23916.0,23923.0,0.0,109.0
10/06,14:11,23924.0,23924.0,23912.0,23915.0,0.0,103.0
10/06,14:12,23916.0,23923.0,23912.0,23921.0,0.0,75.0
10/06,14:13,23920.0,23924.0,23917.0,23923.0,0.0,90.0
10/06,14:14,23924.0,23933.0,23922.0,23930.0,0.0,167.0
10/06,14:15,23928.0,23928.0,23914.0,23916.0,0.0,145.0
10/06,14:16,23915.0,23918.0,23904.0,23916.0,0.0,147.0
10/06,14:17,23914.0,23922.0,23911.0,23921.0,0.0,96.0
10/06,14:18,23922.0,23923.0,23910.0,23912.0,0.0,65.0
10/06,14:19,23913.0,23918.0,23911.0,23917.0,0.0,37.0
10/06,14:20,23918.0,23934.0,23918.0,23933.0,0.0,164.0
10/06,14:21,23930.0,23935.0,23925.0,23935.0,0.0,97.0
10/06,14:22,23935.0,23964.0,23935.0,23960.0,0.0,503.0
10/06,14:23,23960.0,23966.0,23957.0,23965.0,0.0,166.0
10/06,14:24,23967.0,23974.0,23965.0,23967.0,0.0,152.0
10/06,14:25,23967.0,23971.0,23959.0,23961.0,0.0,68.0
10/06,14:26,23962.0,23972.0,23962.0,23964.0,0.0,112.0
10/06,14:27,23964.0,23964.0,23947.0,23950.0,0.0,112.0
10/06,14:28,23949.0,23956.0,23945.0,23955.0,0.0,72.0
10/06,14:29,23956.0,23963.0,23954.0,23963.0,0.0,43.0
10/06,14:30,23963.0,23966.0,23962.0,23962.0,0.0,58.0
10/06,14:31,23960.0,23963.0,23956.0,23960.0,0.0,103.0
10/06,14:32,23959.0,23973.0,23958.0,23967.0,0.0,122.0
10/06,14:33,23965.0,23973.0,23962.0,23973.0,0.0,101.0
10/06,14:34,23972.0,23984.0,23972.0,23976.0,0.0,149.0
10/06,14:35,23979.0,23980.0,23973.0,23975.0,0.0,73.0
10/06,14:36,23977.0,23981.0,23965.0,23972.0,0.0,124.0
10/06,14:37,23972.0,23979.0,23970.0,23970.0,0.0,103.0
10/06,14:38,23972.0,23988.0,23970.0,23984.0,0.0,121.0
10/06,14:39,23984.0,23986.0,23974.0,23974.0,0.0,90.0
10/06,14:40,23975.0,23982.0,23975.0,23979.0,0.0,102.0
10/06,14:41,23980.0,23987.0,23980.0,23983.0,0.0,86.0
10/06,14:42,23983.0,23984.0,23972.0,23976.0,0.0,98.0
10/06,14:43,23974.0,23977.0,23936.0,23941.0,0.0,708.0
10/06,14:44,23940.0,23946.0,23935.0,23940.0,0.0,187.0
10/06,14:45,23940.0,23946.0,23936.0,23944.0,0.0,52.0
10/06,14:46,23945.0,23950.0,23941.0,23944.0,0.0,71.0
10/06,14:47,23944.0,23947.0,23936.0,23937.0,0.0,77.0
10/06,14:48,23936.0,23939.0,23935.0,23938.0,0.0,58.0
10/06,14:49,23938.0,23950.0,23938.0,23948.0,0.0,74.0
10/06,14:50,23951.0,23958.0,23947.0,23958.0,0.0,57.0
10/06,14:51,23958.0,23972.0,23958.0,23962.0,0.0,192.0
10/06,14:52,23964.0,23972.0,23961.0,23971.0,0.0,61.0
10/06,14:53,23972.0,23976.0,23968.0,23973.0,0.0,68.0
10/06,14:54,23975.0,23981.0,23973.0,23978.0,0.0,111.0
10/06,14:55,23979.0,23980.0,23975.0,23975.0,0.0,82.0
10/06,14:56,23976.0,23985.0,23968.0,23968.0,0.0,101.0
10/06,14:57,23970.0,23973.0,23957.0,23959.0,0.0,62.0
10/06,14:58,23958.0,23960.0,23953.0,23954.0,0.0,59.0
10/06,14:59,23955.0,23960.0,23953.0,23953.0,0.0,70.0
10/06,15:00,23953.0,23960.0,23953.0,23960.0,0.0,87.0
10/06,15:01,23961.0,23961.0,23944.0,23950.0,0.0,199.0
10/06,15:02,23950.0,23954.0,23944.0,23951.0,0.0,101.0
10/06,15:03,23951.0,23952.0,23927.0,23930.0,0.0,232.0
10/06,15:04,23929.0,23941.0,23929.0,23938.0,0.0,160.0
10/06,15:05,23936.0,23937.0,23915.0,23915.0,0.0,142.0
10/06,15:06,23914.0,23915.0,23891.0,23895.0,0.0,507.0
10/06,15:07,23895.0,23907.0,23894.0,23900.0,0.0,225.0
10/06,15:08,23901.0,23917.0,23900.0,23911.0,0.0,251.0
10/06,15:09,23908.0,23908.0,23878.0,23882.0,0.0,362.0
10/06,15:10,23880.0,23887.0,23872.0,23882.0,0.0,315.0
10/06,15:11,23884.0,23886.0,23875.0,23877.0,0.0,139.0
10/06,15:12,23877.0,23883.0,23858.0,23864.0,0.0,278.0
10/06,15:13,23860.0,23875.0,23853.0,23873.0,0.0,295.0
10/06,15:14,23870.0,23875.0,23863.0,23870.0,0.0,94.0
10/06,15:15,23869.0,23873.0,23862.0,23865.0,0.0,127.0
10/06,15:16,23864.0,23875.0,23858.0,23863.0,0.0,113.0
10/06,15:17,23860.0,23879.0,23858.0,23877.0,0.0,154.0
10/06,15:18,23876.0,23876.0,23867.0,23870.0,0.0,84.0
10/06,15:19,23870.0,23902.0,23869.0,23900.0,0.0,288.0
10/06,15:20,23899.0,23901.0,23893.0,23896.0,0.0,115.0
10/06,15:21,23898.0,23901.0,23893.0,23895.0,0.0,117.0
10/06,15:22,23893.0,23894.0,23878.0,23886.0,0.0,187.0
10/06,15:23,23886.0,23901.0,23883.0,23887.0,0.0,120.0
10/06,15:24,23888.0,23907.0,23888.0,23905.0,0.0,186.0
10/06,15:25,23905.0,23914.0,23904.0,23912.0,0.0,208.0
10/06,15:26,23910.0,23910.0,23898.0,23904.0,0.0,154.0
10/06,15:27,23903.0,23916.0,23898.0,23916.0,0.0,142.0
10/06,15:28,23916.0,23928.0,23914.0,23925.0,0.0,203.0
10/06,15:29,23925.0,23937.0,23923.0,23927.0,0.0,224.0
10/06,15:30,23928.0,23934.0,23926.0,23934.0,0.0,122.0
10/06,15:31,23935.0,23936.0,23921.0,23921.0,0.0,148.0
10/06,15:32,23921.0,23925.0,23913.0,23917.0,0.0,122.0
10/06,15:33,23918.0,23929.0,23916.0,23925.0,0.0,113.0
10/06,15:34,23926.0,23926.0,23902.0,23902.0,0.0,162.0
10/06,15:35,23902.0,23902.0,23884.0,23885.0,0.0,267.0
10/06,15:36,23885.0,23888.0,23875.0,23881.0,0.0,176.0
10/06,15:37,23880.0,23884.0,23873.0,23874.0,0.0,186.0
10/06,15:38,23874.0,23880.0,23868.0,23872.0,0.0,176.0
10/06,15:39,23873.0,23874.0,23864.0,23870.0,0.0,130.0
10/06,15:40,23870.0,23879.0,23867.0,23876.0,0.0,118.0
10/06,15:41,23874.0,23883.0,23869.0,23882.0,0.0,150.0
10/06,15:42,23882.0,23898.0,23877.0,23896.0,0.0,229.0
10/06,15:43,23895.0,23901.0,23884.0,23892.0,0.0,186.0
10/06,15:44,23890.0,23902.0,23888.0,23902.0,0.0,133.0
10/06,15:45,23903.0,23917.0,23899.0,23914.0,0.0,205.0
10/06,15:46,23915.0,23920.0,23912.0,23919.0,0.0,145.0
10/06,15:47,23917.0,23921.0,23910.0,23912.0,0.0,147.0
10/06,15:48,23911.0,23922.0,23908.0,23911.0,0.0,181.0
10/06,15:49,23914.0,23914.0,23903.0,23910.0,0.0,208.0
10/06,15:50,23910.0,23919.0,23907.0,23918.0,0.0,154.0
10/06,15:51,23918.0,23925.0,23915.0,23925.0,0.0,219.0
10/06,15:52,23924.0,23928.0,23919.0,23926.0,0.0,202.0
10/06,15:53,23926.0,23936.0,23923.0,23927.0,0.0,251.0
10/06,15:54,23928.0,23929.0,23920.0,23922.0,0.0,121.0
10/06,15:55,23922.0,23930.0,23919.0,23930.0,0.0,165.0
10/06,15:56,23931.0,23933.0,23921.0,23927.0,0.0,208.0
10/06,15:57,23926.0,23933.0,23924.0,23927.0,0.0,163.0
10/06,15:58,23926.0,23936.0,23923.0,23934.0,0.0,190.0
10/06,15:59,23935.0,23943.0,23927.0,23930.0,0.0,322.0
10/06,16:00,23928.0,23933.0,23923.0,23926.0,0.0,263.0
10/06,16:01,23928.0,23930.0,23913.0,23916.0,0.0,382.0
10/06,16:02,23916.0,23942.0,23916.0,23935.0,0.0,295.0
10/06,16:03,23934.0,23942.0,23920.0,23941.0,0.0,250.0
10/06,16:04,23940.0,23940.0,23925.0,23930.0,0.0,255.0
10/06,16:05,23930.0,23938.0,23927.0,23930.0,0.0,152.0
10/06,16:06,23931.0,23933.0,23920.0,23921.0,0.0,222.0
10/06,16:07,23922.0,23933.0,23919.0,23922.0,0.0,217.0
10/06,16:08,23923.0,23926.0,23903.0,23906.0,0.0,357.0
10/06,16:09,23907.0,23915.0,23892.0,23899.0,0.0,565.0
10/06,16:10,23899.0,23902.0,23886.0,23888.0,0.0,448.0
10/06,16:11,23890.0,23914.0,23887.0,23912.0,0.0,345.0
10/06,16:12,23910.0,23924.0,23909.0,23924.0,0.0,195.0
10/06,16:13,23924.0,23938.0,23923.0,23933.0,0.0,248.0
10/06,16:14,23932.0,23942.0,23928.0,23936.0,0.0,188.0
10/06,16:15,23935.0,23940.0,23932.0,23934.0,0.0,161.0
10/06,16:16,23936.0,23939.0,23921.0,23923.0,0.0,147.0
10/06,16:17,23922.0,23922.0,23909.0,23913.0,0.0,139.0
10/06,16:18,23914.0,23916.0,23906.0,23910.0,0.0,99.0
10/06,16:19,23911.0,23918.0,23911.0,23916.0,0.0,57.0
10/06,16:20,23917.0,23922.0,23905.0,23905.0,0.0,80.0
10/06,16:21,23906.0,23918.0,23902.0,23911.0,0.0,101.0
10/06,16:22,23909.0,23911.0,23900.0,23900.0,0.0,68.0
10/06,16:23,23901.0,23903.0,23896.0,23900.0,0.0,66.0
10/06,16:24,23901.0,23921.0,23901.0,23920.0,0.0,104.0
10/06,16:25,23919.0,23928.0,23919.0,23921.0,0.0,85.0
10/06,16:26,23920.0,23922.0,23915.0,23917.0,0.0,114.0
10/06,16:27,23917.0,23923.0,23914.0,23920.0,0.0,54.0
10/06,16:28,23921.0,23933.0,23919.0,23933.0,0.0,209.0
10/06,16:29,23933.0,23953.0,23932.0,23952.0,0.0,339.0
10/06,16:30,23952.0,23968.0,23952.0,23957.0,0.0,369.0
