Date,Time,O,H,L,C,Turn,Vol
10/18,09:59,25207.0,25209.0,25178.0,25187.0,0.0,335.0
10/18,10:00,25186.0,25200.0,25168.0,25185.0,0.0,329.0
10/18,10:01,25186.0,25189.0,25135.0,25147.0,0.0,671.0
10/18,10:02,25147.0,25167.0,25142.0,25153.0,0.0,277.0
10/18,10:03,25154.0,25165.0,25133.0,25142.0,0.0,317.0
10/18,10:04,25139.0,25174.0,25123.0,25174.0,0.0,397.0
10/18,10:05,25175.0,25219.0,25159.0,25201.0,0.0,522.0
10/18,10:06,25200.0,25215.0,25174.0,25181.0,0.0,314.0
10/18,10:07,25182.0,25196.0,25171.0,25174.0,0.0,219.0
10/18,10:08,25175.0,25184.0,25156.0,25172.0,0.0,455.0
10/18,10:09,25171.0,25172.0,25156.0,25160.0,0.0,216.0
10/18,10:10,25158.0,25160.0,25138.0,25143.0,0.0,398.0
10/18,10:11,25142.0,25152.0,25116.0,25124.0,0.0,653.0
10/18,10:12,25122.0,25139.0,25117.0,25135.0,0.0,284.0
10/18,10:13,25136.0,25153.0,25134.0,25142.0,0.0,345.0
10/18,10:14,25140.0,25150.0,25127.0,25148.0,0.0,241.0
10/18,10:15,25150.0,25156.0,25141.0,25143.0,0.0,522.0
10/18,10:16,25145.0,25152.0,25120.0,25143.0,0.0,553.0
10/18,10:17,25144.0,25167.0,25137.0,25155.0,0.0,300.0
10/18,10:18,25152.0,25160.0,25142.0,25157.0,0.0,222.0
10/18,10:19,25155.0,25162.0,25143.0,25150.0,0.0,287.0
10/18,10:20,25149.0,25162.0,25144.0,25148.0,0.0,275.0
10/18,10:21,25147.0,25147.0,25126.0,25134.0,0.0,356.0
10/18,10:22,25130.0,25131.0,25109.0,25111.0,0.0,410.0
10/18,10:23,25110.0,25123.0,25101.0,25117.0,0.0,955.0
10/18,10:24,25116.0,25122.0,25098.0,25111.0,0.0,691.0
10/18,10:25,25112.0,25135.0,25111.0,25128.0,0.0,221.0
10/18,10:26,25126.0,25135.0,25112.0,25135.0,0.0,217.0
10/18,10:27,25138.0,25178.0,25138.0,25173.0,0.0,453.0
10/18,10:28,25172.0,25173.0,25151.0,25158.0,0.0,232.0
10/18,10:29,25156.0,25172.0,25148.0,25156.0,0.0,316.0
10/18,10:30,25154.0,25158.0,25143.0,25146.0,0.0,126.0
10/18,10:31,25148.0,25153.0,25109.0,25115.0,0.0,310.0
10/18,10:32,25115.0,25127.0,25112.0,25115.0,0.0,142.0
10/18,10:33,25113.0,25125.0,25087.0,25118.0,0.0,505.0
10/18,10:34,25123.0,25154.0,25120.0,25149.0,0.0,382.0
10/18,10:35,25152.0,25152.0,25131.0,25143.0,0.0,218.0
10/18,10:36,25139.0,25139.0,25115.0,25127.0,0.0,234.0
10/18,10:37,25127.0,25150.0,25122.0,25146.0,0.0,152.0
10/18,10:38,25147.0,25152.0,25139.0,25141.0,0.0,106.0
10/18,10:39,25138.0,25163.0,25137.0,25162.0,0.0,208.0
10/18,10:40,25161.0,25168.0,25154.0,25164.0,0.0,185.0
10/18,10:41,25164.0,25164.0,25141.0,25150.0,0.0,136.0
10/18,10:42,25152.0,25171.0,25150.0,25161.0,0.0,185.0
10/18,10:43,25160.0,25160.0,25139.0,25140.0,0.0,129.0
10/18,10:44,25138.0,25142.0,25130.0,25142.0,0.0,134.0
10/18,10:45,25143.0,25147.0,25127.0,25139.0,0.0,98.0
10/18,10:46,25135.0,25135.0,25110.0,25110.0,0.0,274.0
10/18,10:47,25111.0,25123.0,25097.0,25117.0,0.0,377.0
10/18,10:48,25115.0,25133.0,25112.0,25133.0,0.0,172.0
10/18,10:49,25133.0,25138.0,25123.0,25128.0,0.0,130.0
10/18,10:50,25127.0,25142.0,25127.0,25134.0,0.0,121.0
10/18,10:51,25135.0,25137.0,25123.0,25132.0,0.0,90.0
10/18,10:52,25133.0,25149.0,25133.0,25145.0,0.0,164.0
10/18,10:53,25148.0,25159.0,25143.0,25158.0,0.0,158.0
10/18,10:54,25159.0,25159.0,25145.0,25150.0,0.0,106.0
10/18,10:55,25153.0,25173.0,25153.0,25173.0,0.0,208.0
10/18,10:56,25171.0,25177.0,25157.0,25159.0,0.0,226.0
10/18,10:57,25161.0,25167.0,25154.0,25158.0,0.0,94.0
10/18,10:58,25157.0,25160.0,25143.0,25150.0,0.0,138.0
10/18,10:59,25148.0,25157.0,25147.0,25156.0,0.0,155.0
10/18,11:00,25154.0,25158.0,25143.0,25156.0,0.0,75.0
10/18,11:01,25155.0,25169.0,25152.0,25156.0,0.0,173.0
10/18,11:02,25157.0,25157.0,25135.0,25136.0,0.0,161.0
10/18,11:03,25137.0,25144.0,25131.0,25137.0,0.0,172.0
10/18,11:04,25138.0,25143.0,25131.0,25132.0,0.0,99.0
10/18,11:05,25135.0,25166.0,25134.0,25162.0,0.0,179.0
10/18,11:06,25160.0,25171.0,25150.0,25154.0,0.0,159.0
10/18,11:07,25151.0,25151.0,25124.0,25128.0,0.0,214.0
10/18,11:08,25127.0,25143.0,25125.0,25142.0,0.0,134.0
10/18,11:09,25142.0,25154.0,25136.0,25151.0,0.0,131.0
10/18,11:10,25154.0,25164.0,25152.0,25161.0,0.0,116.0
10/18,11:11,25162.0,25168.0,25152.0,25164.0,0.0,167.0
10/18,11:12,25163.0,25170.0,25158.0,25162.0,0.0,105.0
10/18,11:13,25161.0,25165.0,25152.0,25165.0,0.0,103.0
10/18,11:14,25164.0,25170.0,25156.0,25161.0,0.0,123.0
10/18,11:15,25162.0,25164.0,25144.0,25150.0,0.0,192.0
10/18,11:16,25150.0,25155.0,25132.0,25138.0,0.0,163.0
10/18,11:17,25140.0,25164.0,25140.0,25160.0,0.0,100.0
10/18,11:18,25161.0,25175.0,25161.0,25167.0,0.0,186.0
10/18,11:19,25163.0,25169.0,25160.0,25161.0,0.0,81.0
10/18,11:20,25159.0,25171.0,25158.0,25169.0,0.0,88.0
10/18,11:21,25170.0,25175.0,25158.0,25175.0,0.0,108.0
10/18,11:22,25175.0,25190.0,25174.0,25174.0,0.0,283.0
10/18,11:23,25176.0,25177.0,25163.0,25177.0,0.0,118.0
10/18,11:24,25174.0,25174.0,25163.0,25165.0,0.0,105.0
10/18,11:25,25166.0,25168.0,25160.0,25163.0,0.0,58.0
10/18,11:26,25162.0,25163.0,25150.0,25163.0,0.0,155.0
10/18,11:27,25166.0,25170.0,25160.0,25167.0,0.0,79.0
10/18,11:28,25170.0,25175.0,25162.0,25169.0,0.0,178.0
10/18,11:29,25170.0,25172.0,25163.0,25166.0,0.0,57.0
10/18,11:30,25167.0,25178.0,25162.0,25174.0,0.0,105.0
10/18,11:31,25174.0,25177.0,25165.0,25169.0,0.0,76.0
10/18,11:32,25166.0,25181.0,25165.0,25179.0,0.0,55.0
10/18,11:33,25179.0,25195.0,25175.0,25191.0,0.0,198.0
10/18,11:34,25190.0,25198.0,25189.0,25198.0,0.0,145.0
10/18,11:35,25198.0,25205.0,25191.0,25200.0,0.0,216.0
10/18,11:36,25201.0,25201.0,25188.0,25194.0,0.0,156.0
10/18,11:37,25194.0,25197.0,25188.0,25191.0,0.0,59.0
10/18,11:38,25193.0,25198.0,25192.0,25195.0,0.0,38.0
10/18,11:39,25197.0,25205.0,25197.0,25200.0,0.0,84.0
10/18,11:40,25198.0,25199.0,25192.0,25192.0,0.0,63.0
10/18,11:41,25190.0,25193.0,25177.0,25177.0,0.0,191.0
10/18,11:42,25179.0,25181.0,25175.0,25178.0,0.0,70.0
10/18,11:43,25180.0,25186.0,25180.0,25181.0,0.0,53.0
10/18,11:44,25182.0,25186.0,25182.0,25184.0,0.0,37.0
10/18,11:45,25186.0,25202.0,25186.0,25202.0,0.0,91.0
10/18,11:46,25199.0,25203.0,25197.0,25201.0,0.0,98.0
10/18,11:47,25201.0,25210.0,25201.0,25204.0,0.0,201.0
10/18,11:48,25205.0,25205.0,25195.0,25198.0,0.0,93.0
10/18,11:49,25198.0,25206.0,25198.0,25206.0,0.0,38.0
10/18,11:50,25207.0,25210.0,25206.0,25208.0,0.0,85.0
10/18,11:51,25207.0,25207.0,25201.0,25205.0,0.0,60.0
10/18,11:52,25207.0,25208.0,25200.0,25202.0,0.0,62.0
10/18,11:53,25203.0,25208.0,25202.0,25205.0,0.0,41.0
10/18,11:54,25205.0,25207.0,25202.0,25207.0,0.0,59.0
10/18,11:55,25204.0,25206.0,25202.0,25204.0,0.0,29.0
10/18,11:56,25204.0,25207.0,25194.0,25200.0,0.0,115.0
10/18,11:57,25200.0,25200.0,25195.0,25196.0,0.0,41.0
10/18,11:58,25196.0,25204.0,25196.0,25200.0,0.0,61.0
10/18,11:59,25199.0,25206.0,25199.0,25201.0,0.0,72.0
10/18,12:00,25203.0,25206.0,25197.0,25203.0,0.0,91.0
10/18,13:00,25192.0,25192.0,25192.0,25192.0,0.0,13.0
10/18,13:01,25184.0,25219.0,25177.0,25215.0,0.0,507.0
10/18,13:02,25215.0,25221.0,25186.0,25193.0,0.0,341.0
10/18,13:03,25194.0,25207.0,25193.0,25206.0,0.0,137.0
10/18,13:04,25204.0,25215.0,25196.0,25206.0,0.0,120.0
10/18,13:05,25208.0,25210.0,25196.0,25200.0,0.0,75.0
10/18,13:06,25201.0,25209.0,25197.0,25200.0,0.0,84.0
10/18,13:07,25201.0,25202.0,25183.0,25183.0,0.0,130.0
10/18,13:08,25182.0,25182.0,25167.0,25169.0,0.0,199.0
10/18,13:09,25168.0,25185.0,25168.0,25174.0,0.0,130.0
10/18,13:10,25177.0,25179.0,25166.0,25172.0,0.0,100.0
10/18,13:11,25171.0,25171.0,25153.0,25155.0,0.0,332.0
10/18,13:12,25156.0,25164.0,25152.0,25164.0,0.0,178.0
10/18,13:13,25165.0,25167.0,25156.0,25162.0,0.0,154.0
10/18,13:14,25162.0,25162.0,25153.0,25155.0,0.0,68.0
10/18,13:15,25155.0,25158.0,25152.0,25155.0,0.0,75.0
10/18,13:16,25154.0,25161.0,25145.0,25158.0,0.0,246.0
10/18,13:17,25159.0,25166.0,25158.0,25164.0,0.0,130.0
10/18,13:18,25165.0,25169.0,25162.0,25165.0,0.0,107.0
10/18,13:19,25163.0,25163.0,25152.0,25159.0,0.0,180.0
10/18,13:20,25158.0,25161.0,25151.0,25153.0,0.0,63.0
10/18,13:21,25155.0,25158.0,25144.0,25157.0,0.0,176.0
10/18,13:22,25159.0,25166.0,25159.0,25159.0,0.0,98.0
10/18,13:23,25158.0,25163.0,25154.0,25162.0,0.0,45.0
10/18,13:24,25162.0,25162.0,25151.0,25160.0,0.0,66.0
10/18,13:25,25160.0,25164.0,25158.0,25164.0,0.0,71.0
10/18,13:26,25163.0,25163.0,25144.0,25148.0,0.0,89.0
10/18,13:27,25149.0,25160.0,25149.0,25160.0,0.0,31.0
10/18,13:28,25160.0,25161.0,25150.0,25159.0,0.0,67.0
10/18,13:29,25158.0,25159.0,25147.0,25151.0,0.0,55.0
10/18,13:30,25153.0,25155.0,25148.0,25153.0,0.0,38.0
10/18,13:31,25152.0,25152.0,25139.0,25146.0,0.0,298.0
10/18,13:32,25143.0,25144.0,25122.0,25130.0,0.0,375.0
10/18,13:33,25131.0,25142.0,25130.0,25135.0,0.0,100.0
10/18,13:34,25134.0,25143.0,25130.0,25139.0,0.0,98.0
10/18,13:35,25140.0,25141.0,25131.0,25141.0,0.0,53.0
10/18,13:36,25142.0,25145.0,25131.0,25131.0,0.0,89.0
10/18,13:37,25130.0,25139.0,25123.0,25123.0,0.0,124.0
10/18,13:38,25123.0,25142.0,25121.0,25141.0,0.0,80.0
10/18,13:39,25138.0,25153.0,25136.0,25147.0,0.0,107.0
10/18,13:40,25144.0,25150.0,25139.0,25148.0,0.0,79.0
10/18,13:41,25148.0,25153.0,25139.0,25152.0,0.0,105.0
10/18,13:42,25151.0,25151.0,25140.0,25146.0,0.0,98.0
10/18,13:43,25143.0,25147.0,25138.0,25142.0,0.0,58.0
10/18,13:44,25143.0,25163.0,25143.0,25158.0,0.0,232.0
10/18,13:45,25159.0,25159.0,25148.0,25154.0,0.0,78.0
10/18,13:46,25153.0,25159.0,25145.0,25154.0,0.0,154.0
10/18,13:47,25157.0,25157.0,25135.0,25137.0,0.0,107.0
10/18,13:48,25137.0,25139.0,25131.0,25138.0,0.0,56.0
10/18,13:49,25138.0,25146.0,25135.0,25146.0,0.0,29.0
10/18,13:50,25144.0,25144.0,25138.0,25143.0,0.0,51.0
10/18,13:51,25142.0,25150.0,25135.0,25140.0,0.0,56.0
10/18,13:52,25139.0,25140.0,25131.0,25133.0,0.0,40.0
10/18,13:53,25132.0,25133.0,25126.0,25130.0,0.0,131.0
10/18,13:54,25129.0,25137.0,25122.0,25122.0,0.0,216.0
10/18,13:55,25121.0,25123.0,25112.0,25112.0,0.0,193.0
10/18,13:56,25113.0,25121.0,25112.0,25118.0,0.0,115.0
10/18,13:57,25117.0,25120.0,25113.0,25116.0,0.0,41.0
10/18,13:58,25118.0,25120.0,25113.0,25120.0,0.0,62.0
10/18,13:59,25119.0,25119.0,25109.0,25116.0,0.0,198.0
10/18,14:00,25114.0,25120.0,25112.0,25116.0,0.0,109.0
10/18,14:01,25116.0,25120.0,25109.0,25118.0,0.0,116.0
10/18,14:02,25118.0,25120.0,25107.0,25116.0,0.0,78.0
10/18,14:03,25116.0,25118.0,25109.0,25111.0,0.0,38.0
10/18,14:04,25112.0,25118.0,25107.0,25110.0,0.0,83.0
10/18,14:05,25108.0,25111.0,25103.0,25109.0,0.0,121.0
10/18,14:06,25109.0,25112.0,25100.0,25102.0,0.0,116.0
10/18,14:07,25100.0,25108.0,25091.0,25108.0,0.0,275.0
10/18,14:08,25105.0,25115.0,25103.0,25115.0,0.0,96.0
10/18,14:09,25114.0,25117.0,25103.0,25105.0,0.0,93.0
10/18,14:10,25103.0,25105.0,25098.0,25104.0,0.0,135.0
10/18,14:11,25102.0,25109.0,25100.0,25106.0,0.0,125.0
10/18,14:12,25105.0,25107.0,25093.0,25096.0,0.0,86.0
10/18,14:13,25095.0,25097.0,25077.0,25086.0,0.0,375.0
10/18,14:14,25086.0,25103.0,25086.0,25102.0,0.0,157.0
10/18,14:15,25103.0,25111.0,25102.0,25110.0,0.0,132.0
10/18,14:16,25110.0,25122.0,25109.0,25121.0,0.0,200.0
10/18,14:17,25121.0,25132.0,25114.0,25131.0,0.0,177.0
10/18,14:18,25132.0,25134.0,25125.0,25129.0,0.0,120.0
10/18,14:19,25127.0,25130.0,25122.0,25126.0,0.0,136.0
10/18,14:20,25123.0,25129.0,25120.0,25127.0,0.0,204.0
10/18,14:21,25125.0,25136.0,25121.0,25135.0,0.0,145.0
10/18,14:22,25134.0,25141.0,25131.0,25136.0,0.0,369.0
10/18,14:23,25136.0,25143.0,25131.0,25143.0,0.0,101.0
10/18,14:24,25141.0,25150.0,25140.0,25148.0,0.0,129.0
10/18,14:25,25149.0,25155.0,25147.0,25155.0,0.0,160.0
10/18,14:26,25156.0,25156.0,25141.0,25145.0,0.0,166.0
10/18,14:27,25145.0,25150.0,25144.0,25147.0,0.0,69.0
10/18,14:28,25147.0,25149.0,25145.0,25146.0,0.0,46.0
10/18,14:29,25148.0,25150.0,25143.0,25144.0,0.0,76.0
10/18,14:30,25144.0,25151.0,25143.0,25148.0,0.0,68.0
10/18,14:31,25150.0,25162.0,25150.0,25158.0,0.0,207.0
10/18,14:32,25157.0,25169.0,25154.0,25169.0,0.0,174.0
10/18,14:33,25168.0,25169.0,25159.0,25164.0,0.0,128.0
10/18,14:34,25165.0,25167.0,25157.0,25160.0,0.0,68.0
10/18,14:35,25161.0,25171.0,25160.0,25168.0,0.0,86.0
10/18,14:36,25169.0,25175.0,25167.0,25170.0,0.0,107.0
10/18,14:37,25171.0,25172.0,25166.0,25167.0,0.0,206.0
10/18,14:38,25167.0,25169.0,25164.0,25166.0,0.0,91.0
10/18,14:39,25166.0,25170.0,25162.0,25168.0,0.0,125.0
10/18,14:40,25170.0,25189.0,25170.0,25183.0,0.0,250.0
10/18,14:41,25181.0,25184.0,25171.0,25177.0,0.0,221.0
10/18,14:42,25177.0,25182.0,25171.0,25174.0,0.0,75.0
10/18,14:43,25174.0,25180.0,25174.0,25178.0,0.0,82.0
10/18,14:44,25179.0,25180.0,25172.0,25176.0,0.0,51.0
10/18,14:45,25177.0,25178.0,25168.0,25169.0,0.0,101.0
10/18,14:46,25168.0,25174.0,25168.0,25172.0,0.0,95.0
10/18,14:47,25173.0,25176.0,25166.0,25166.0,0.0,83.0
10/18,14:48,25166.0,25174.0,25166.0,25172.0,0.0,69.0
10/18,14:49,25171.0,25175.0,25169.0,25171.0,0.0,77.0
10/18,14:50,25171.0,25176.0,25171.0,25174.0,0.0,39.0
10/18,14:51,25178.0,25184.0,25173.0,25184.0,0.0,100.0
10/18,14:52,25182.0,25184.0,25177.0,25180.0,0.0,52.0
10/18,14:53,25179.0,25184.0,25179.0,25184.0,0.0,34.0
10/18,14:54,25184.0,25190.0,25177.0,25183.0,0.0,119.0
10/18,14:55,25183.0,25189.0,25183.0,25189.0,0.0,40.0
10/18,14:56,25189.0,25200.0,25189.0,25195.0,0.0,312.0
10/18,14:57,25195.0,25202.0,25192.0,25194.0,0.0,105.0
10/18,14:58,25194.0,25195.0,25186.0,25189.0,0.0,91.0
10/18,14:59,25189.0,25191.0,25187.0,25188.0,0.0,44.0
10/18,15:00,25189.0,25190.0,25174.0,25177.0,0.0,90.0
10/18,15:01,25179.0,25184.0,25176.0,25181.0,0.0,90.0
10/18,15:02,25181.0,25188.0,25176.0,25180.0,0.0,134.0
10/18,15:03,25178.0,25184.0,25173.0,25182.0,0.0,86.0
10/18,15:04,25180.0,25185.0,25178.0,25180.0,0.0,46.0
10/18,15:05,25180.0,25182.0,25174.0,25181.0,0.0,62.0
10/18,15:06,25179.0,25191.0,25179.0,25184.0,0.0,105.0
10/18,15:07,25184.0,25189.0,25183.0,25185.0,0.0,54.0
10/18,15:08,25186.0,25188.0,25181.0,25181.0,0.0,37.0
10/18,15:09,25181.0,25183.0,25174.0,25179.0,0.0,83.0
10/18,15:10,25180.0,25183.0,25175.0,25183.0,0.0,39.0
10/18,15:11,25184.0,25193.0,25184.0,25189.0,0.0,152.0
10/18,15:12,25187.0,25199.0,25184.0,25196.0,0.0,115.0
10/18,15:13,25194.0,25194.0,25182.0,25183.0,0.0,244.0
10/18,15:14,25183.0,25200.0,25182.0,25195.0,0.0,318.0
10/18,15:15,25196.0,25200.0,25192.0,25197.0,0.0,109.0
10/18,15:16,25198.0,25207.0,25198.0,25205.0,0.0,131.0
10/18,15:17,25205.0,25205.0,25196.0,25198.0,0.0,132.0
10/18,15:18,25200.0,25205.0,25196.0,25196.0,0.0,154.0
10/18,15:19,25197.0,25200.0,25189.0,25190.0,0.0,71.0
10/18,15:20,25191.0,25194.0,25187.0,25193.0,0.0,137.0
10/18,15:21,25192.0,25193.0,25188.0,25189.0,0.0,42.0
10/18,15:22,25187.0,25187.0,25168.0,25177.0,0.0,224.0
10/18,15:23,25179.0,25179.0,25170.0,25172.0,0.0,94.0
10/18,15:24,25172.0,25172.0,25159.0,25166.0,0.0,207.0
10/18,15:25,25166.0,25169.0,25165.0,25165.0,0.0,77.0
10/18,15:26,25168.0,25179.0,25168.0,25177.0,0.0,102.0
10/18,15:27,25177.0,25183.0,25177.0,25180.0,0.0,90.0
10/18,15:28,25179.0,25188.0,25173.0,25188.0,0.0,91.0
10/18,15:29,25188.0,25196.0,25186.0,25193.0,0.0,124.0
10/18,15:30,25192.0,25206.0,25189.0,25201.0,0.0,281.0
10/18,15:31,25201.0,25218.0,25200.0,25216.0,0.0,307.0
10/18,15:32,25216.0,25216.0,25203.0,25206.0,0.0,107.0
10/18,15:33,25204.0,25208.0,25192.0,25207.0,0.0,191.0
10/18,15:34,25208.0,25226.0,25208.0,25217.0,0.0,305.0
10/18,15:35,25217.0,25221.0,25212.0,25220.0,0.0,70.0
10/18,15:36,25221.0,25229.0,25216.0,25227.0,0.0,170.0
10/18,15:37,25227.0,25235.0,25225.0,25232.0,0.0,192.0
10/18,15:38,25232.0,25232.0,25219.0,25224.0,0.0,149.0
10/18,15:39,25224.0,25227.0,25215.0,25219.0,0.0,153.0
10/18,15:40,25219.0,25223.0,25215.0,25217.0,0.0,137.0
10/18,15:41,25215.0,25224.0,25214.0,25220.0,0.0,209.0
10/18,15:42,25221.0,25224.0,25218.0,25220.0,0.0,47.0
10/18,15:43,25222.0,25234.0,25222.0,25234.0,0.0,132.0
10/18,15:44,25235.0,25254.0,25233.0,25252.0,0.0,329.0
10/18,15:45,25253.0,25262.0,25249.0,25252.0,0.0,249.0
10/18,15:46,25254.0,25261.0,25245.0,25260.0,0.0,192.0
10/18,15:47,25261.0,25268.0,25258.0,25266.0,0.0,179.0
10/18,15:48,25265.0,25271.0,25260.0,25270.0,0.0,169.0
10/18,15:49,25271.0,25274.0,25263.0,25266.0,0.0,210.0
10/18,15:50,25266.0,25273.0,25262.0,25273.0,0.0,128.0
10/18,15:51,25271.0,25288.0,25268.0,25287.0,0.0,388.0
10/18,15:52,25287.0,25293.0,25278.0,25286.0,0.0,469.0
10/18,15:53,25285.0,25298.0,25284.0,25287.0,0.0,472.0
10/18,15:54,25286.0,25299.0,25281.0,25299.0,0.0,564.0
10/18,15:55,25298.0,25307.0,25297.0,25304.0,0.0,339.0
10/18,15:56,25302.0,25330.0,25302.0,25330.0,0.0,478.0
10/18,15:57,25330.0,25337.0,25323.0,25335.0,0.0,355.0
10/18,15:58,25336.0,25343.0,25320.0,25324.0,0.0,471.0
10/18,15:59,25326.0,25336.0,25321.0,25323.0,0.0,387.0
10/18,16:00,25324.0,25343.0,25323.0,25337.0,0.0,419.0
10/18,16:01,25335.0,25361.0,25333.0,25360.0,0.0,775.0
10/18,16:02,25359.0,25378.0,25356.0,25372.0,0.0,693.0
10/18,16:03,25372.0,25395.0,25371.0,25391.0,0.0,408.0
10/18,16:04,25392.0,25402.0,25386.0,25398.0,0.0,436.0
10/18,16:05,25398.0,25402.0,25390.0,25398.0,0.0,384.0
10/18,16:06,25399.0,25406.0,25386.0,25386.0,0.0,408.0
10/18,16:07,25387.0,25388.0,25376.0,25388.0,0.0,366.0
10/18,16:08,25389.0,25407.0,25386.0,25403.0,0.0,419.0
10/18,16:09,25402.0,25405.0,25380.0,25396.0,0.0,601.0
10/18,16:10,25398.0,25424.0,25396.0,25413.0,0.0,648.0
10/18,16:11,25417.0,25465.0,25416.0,25454.0,0.0,1266.0
10/18,16:12,25453.0,25464.0,25443.0,25449.0,0.0,628.0
10/18,16:13,25451.0,25451.0,25427.0,25439.0,0.0,556.0
10/18,16:14,25440.0,25459.0,25437.0,25437.0,0.0,644.0
10/18,16:15,25441.0,25442.0,25425.0,25433.0,0.0,327.0
10/18,16:16,25431.0,25438.0,25425.0,25426.0,0.0,270.0
10/18,16:17,25426.0,25437.0,25418.0,25433.0,0.0,349.0
10/18,16:18,25433.0,25439.0,25430.0,25432.0,0.0,117.0
10/18,16:19,25431.0,25433.0,25426.0,25427.0,0.0,103.0
10/18,16:20,25429.0,25430.0,25422.0,25430.0,0.0,66.0
10/18,16:21,25430.0,25434.0,25426.0,25434.0,0.0,127.0
10/18,16:22,25435.0,25439.0,25433.0,25436.0,0.0,47.0
10/18,16:23,25437.0,25439.0,25436.0,25437.0,0.0,23.0
10/18,16:24,25439.0,25442.0,25434.0,25436.0,0.0,65.0
10/18,16:25,25435.0,25439.0,25428.0,25428.0,0.0,67.0
10/18,16:26,25431.0,25438.0,25426.0,25430.0,0.0,96.0
10/18,16:27,25430.0,25439.0,25429.0,25439.0,0.0,70.0
10/18,16:28,25436.0,25440.0,25432.0,25439.0,0.0,136.0
10/18,16:29,25436.0,25440.0,25432.0,25436.0,0.0,295.0
10/18,16:30,25436.0,25448.0,25435.0,25436.0,0.0,272.0
