Date,Time,O,H,L,C,Turn,Vol
10/05,11:06,24049.0,24071.0,24043.0,24061.0,0.0,276.0
10/05,11:07,24062.0,24077.0,24062.0,24072.0,0.0,206.0
10/05,11:08,24069.0,24079.0,24068.0,24078.0,0.0,134.0
10/05,11:09,24078.0,24078.0,24059.0,24062.0,0.0,224.0
10/05,11:10,24061.0,24065.0,24048.0,24049.0,0.0,249.0
10/05,11:11,24049.0,24074.0,24047.0,24064.0,0.0,202.0
10/05,11:12,24067.0,24112.0,24067.0,24090.0,0.0,1111.0
10/05,11:13,24092.0,24118.0,24092.0,24098.0,0.0,601.0
10/05,11:14,24098.0,24099.0,24070.0,24072.0,0.0,318.0
10/05,11:15,24073.0,24104.0,24069.0,24104.0,0.0,306.0
10/05,11:16,24102.0,24108.0,24084.0,24088.0,0.0,236.0
10/05,11:17,24087.0,24092.0,24074.0,24077.0,0.0,129.0
10/05,11:18,24080.0,24082.0,24058.0,24058.0,0.0,239.0
10/05,11:19,24058.0,24066.0,24052.0,24065.0,0.0,244.0
10/05,11:20,24066.0,24071.0,24057.0,24061.0,0.0,178.0
10/05,11:21,24059.0,24073.0,24059.0,24065.0,0.0,139.0
10/05,11:22,24069.0,24071.0,24059.0,24065.0,0.0,82.0
10/05,11:23,24066.0,24071.0,24041.0,24041.0,0.0,213.0
10/05,11:24,24040.0,24062.0,24038.0,24059.0,0.0,308.0
10/05,11:25,24059.0,24083.0,24055.0,24081.0,0.0,166.0
10/05,11:26,24081.0,24081.0,24070.0,24070.0,0.0,112.0
10/05,11:27,24073.0,24074.0,24059.0,24060.0,0.0,108.0
10/05,11:28,24063.0,24068.0,24047.0,24047.0,0.0,106.0
10/05,11:29,24048.0,24050.0,24045.0,24048.0,0.0,96.0
10/05,11:30,24046.0,24056.0,24045.0,24049.0,0.0,82.0
10/05,11:31,24049.0,24051.0,24031.0,24031.0,0.0,278.0
10/05,11:32,24033.0,24039.0,24026.0,24028.0,0.0,185.0
10/05,11:33,24029.0,24034.0,24021.0,24022.0,0.0,253.0
10/05,11:34,24021.0,24024.0,24008.0,24008.0,0.0,344.0
10/05,11:35,24009.0,24025.0,24006.0,24008.0,0.0,355.0
10/05,11:36,24009.0,24021.0,24005.0,24016.0,0.0,253.0
10/05,11:37,24016.0,24039.0,24014.0,24035.0,0.0,238.0
10/05,11:38,24036.0,24051.0,24035.0,24041.0,0.0,250.0
10/05,11:39,24041.0,24050.0,24037.0,24047.0,0.0,164.0
10/05,11:40,24047.0,24091.0,24047.0,24079.0,0.0,531.0
10/05,11:41,24079.0,24079.0,24058.0,24060.0,0.0,217.0
10/05,11:42,24059.0,24068.0,24058.0,24068.0,0.0,102.0
10/05,11:43,24065.0,24071.0,24060.0,24063.0,0.0,82.0
10/05,11:44,24064.0,24066.0,24052.0,24058.0,0.0,75.0
10/05,11:45,24057.0,24077.0,24055.0,24073.0,0.0,105.0
10/05,11:46,24072.0,24072.0,24061.0,24061.0,0.0,73.0
10/05,11:47,24062.0,24065.0,24057.0,24059.0,0.0,82.0
10/05,11:48,24060.0,24073.0,24054.0,24071.0,0.0,71.0
10/05,11:49,24069.0,24091.0,24067.0,24086.0,0.0,282.0
10/05,11:50,24086.0,24105.0,24084.0,24101.0,0.0,285.0
10/05,11:51,24102.0,24111.0,24092.0,24103.0,0.0,340.0
10/05,11:52,24103.0,24105.0,24093.0,24094.0,0.0,165.0
10/05,11:53,24095.0,24105.0,24091.0,24100.0,0.0,237.0
10/05,11:54,24101.0,24101.0,24080.0,24084.0,0.0,119.0
10/05,11:55,24083.0,24104.0,24082.0,24101.0,0.0,337.0
10/05,11:56,24102.0,24102.0,24088.0,24094.0,0.0,97.0
10/05,11:57,24094.0,24100.0,24091.0,24100.0,0.0,62.0
10/05,11:58,24099.0,24105.0,24094.0,24103.0,0.0,117.0
10/05,11:59,24102.0,24104.0,24096.0,24102.0,0.0,60.0
10/05,12:00,24102.0,24104.0,24096.0,24099.0,0.0,84.0
10/05,13:00,24073.0,24073.0,24073.0,24073.0,0.0,32.0
10/05,13:01,24077.0,24084.0,24056.0,24074.0,0.0,401.0
10/05,13:02,24070.0,24072.0,24047.0,24055.0,0.0,371.0
10/05,13:03,24057.0,24073.0,24045.0,24047.0,0.0,196.0
10/05,13:04,24048.0,24058.0,24048.0,24053.0,0.0,131.0
10/05,13:05,24055.0,24062.0,24049.0,24054.0,0.0,112.0
10/05,13:06,24052.0,24052.0,24026.0,24029.0,0.0,318.0
10/05,13:07,24028.0,24046.0,24027.0,24042.0,0.0,225.0
10/05,13:08,24040.0,24043.0,24037.0,24040.0,0.0,72.0
10/05,13:09,24041.0,24057.0,24040.0,24057.0,0.0,120.0
10/05,13:10,24054.0,24060.0,24047.0,24050.0,0.0,77.0
10/05,13:11,24050.0,24059.0,24045.0,24047.0,0.0,97.0
10/05,13:12,24046.0,24047.0,24027.0,24030.0,0.0,133.0
10/05,13:13,24031.0,24033.0,24027.0,24027.0,0.0,78.0
10/05,13:14,24028.0,24044.0,24024.0,24037.0,0.0,147.0
10/05,13:15,24038.0,24041.0,24026.0,24031.0,0.0,73.0
10/05,13:16,24031.0,24035.0,24027.0,24029.0,0.0,69.0
10/05,13:17,24030.0,24056.0,24026.0,24041.0,0.0,317.0
10/05,13:18,24044.0,24045.0,24034.0,24037.0,0.0,81.0
10/05,13:19,24038.0,24040.0,24016.0,24018.0,0.0,148.0
10/05,13:20,24021.0,24029.0,24020.0,24029.0,0.0,104.0
10/05,13:21,24026.0,24037.0,24026.0,24036.0,0.0,80.0
10/05,13:22,24036.0,24046.0,24030.0,24046.0,0.0,68.0
10/05,13:23,24046.0,24047.0,24031.0,24043.0,0.0,72.0
10/05,13:24,24040.0,24053.0,24035.0,24052.0,0.0,70.0
10/05,13:25,24055.0,24063.0,24049.0,24053.0,0.0,191.0
10/05,13:26,24053.0,24059.0,24048.0,24048.0,0.0,52.0
10/05,13:27,24048.0,24052.0,24044.0,24050.0,0.0,55.0
10/05,13:28,24052.0,24078.0,24052.0,24074.0,0.0,209.0
10/05,13:29,24077.0,24086.0,24072.0,24072.0,0.0,201.0
10/05,13:30,24073.0,24084.0,24070.0,24072.0,0.0,286.0
10/05,13:31,24075.0,24084.0,24066.0,24066.0,0.0,153.0
10/05,13:32,24066.0,24069.0,24050.0,24050.0,0.0,150.0
10/05,13:33,24050.0,24050.0,24037.0,24045.0,0.0,148.0
10/05,13:34,24045.0,24047.0,24025.0,24031.0,0.0,249.0
10/05,13:35,24029.0,24033.0,24000.0,24002.0,0.0,446.0
10/05,13:36,24005.0,24026.0,24004.0,24017.0,0.0,271.0
10/05,13:37,24016.0,24021.0,24014.0,24014.0,0.0,100.0
10/05,13:38,24014.0,24020.0,24011.0,24016.0,0.0,123.0
10/05,13:39,24016.0,24018.0,24007.0,24015.0,0.0,113.0
10/05,13:40,24013.0,24015.0,24011.0,24013.0,0.0,64.0
10/05,13:41,24012.0,24012.0,23990.0,23997.0,0.0,372.0
10/05,13:42,23995.0,23996.0,23987.0,23995.0,0.0,230.0
10/05,13:43,23994.0,23995.0,23984.0,23984.0,0.0,127.0
10/05,13:44,23985.0,23987.0,23980.0,23982.0,0.0,177.0
10/05,13:45,23983.0,23992.0,23981.0,23988.0,0.0,153.0
10/05,13:46,23989.0,23999.0,23986.0,23996.0,0.0,120.0
10/05,13:47,23997.0,24004.0,23991.0,24003.0,0.0,129.0
10/05,13:48,24003.0,24026.0,24003.0,24026.0,0.0,280.0
10/05,13:49,24024.0,24046.0,24023.0,24044.0,0.0,321.0
10/05,13:50,24047.0,24047.0,24021.0,24022.0,0.0,166.0
10/05,13:51,24022.0,24031.0,24019.0,24026.0,0.0,170.0
10/05,13:52,24027.0,24027.0,24015.0,24016.0,0.0,131.0
10/05,13:53,24018.0,24023.0,24018.0,24018.0,0.0,29.0
10/05,13:54,24017.0,24023.0,24013.0,24020.0,0.0,60.0
10/05,13:55,24020.0,24033.0,24014.0,24022.0,0.0,104.0
10/05,13:56,24021.0,24030.0,24020.0,24026.0,0.0,52.0
10/05,13:57,24027.0,24028.0,24010.0,24017.0,0.0,91.0
10/05,13:58,24016.0,24017.0,24003.0,24006.0,0.0,95.0
10/05,13:59,24006.0,24009.0,24003.0,24005.0,0.0,48.0
10/05,14:00,24004.0,24015.0,24004.0,24015.0,0.0,61.0
10/05,14:01,24015.0,24041.0,24013.0,24034.0,0.0,229.0
10/05,14:02,24033.0,24039.0,24028.0,24035.0,0.0,74.0
10/05,14:03,24036.0,24044.0,24034.0,24044.0,0.0,66.0
10/05,14:04,24040.0,24042.0,24032.0,24033.0,0.0,40.0
10/05,14:05,24035.0,24041.0,24035.0,24036.0,0.0,49.0
10/05,14:06,24037.0,24037.0,24025.0,24028.0,0.0,93.0
10/05,14:07,24026.0,24030.0,24024.0,24025.0,0.0,53.0
10/05,14:08,24025.0,24027.0,24013.0,24014.0,0.0,133.0
10/05,14:09,24014.0,24015.0,24007.0,24014.0,0.0,117.0
10/05,14:10,24015.0,24016.0,24005.0,24011.0,0.0,133.0
10/05,14:11,24009.0,24013.0,24007.0,24012.0,0.0,82.0
10/05,14:12,24012.0,24025.0,24004.0,24025.0,0.0,182.0
10/05,14:13,24024.0,24026.0,24004.0,24007.0,0.0,174.0
10/05,14:14,24007.0,24015.0,24003.0,24013.0,0.0,86.0
10/05,14:15,24014.0,24014.0,24009.0,24011.0,0.0,38.0
10/05,14:16,24009.0,24015.0,24005.0,24010.0,0.0,65.0
10/05,14:17,24009.0,24015.0,23994.0,23997.0,0.0,188.0
10/05,14:18,23997.0,24004.0,23990.0,24003.0,0.0,115.0
10/05,14:19,24004.0,24013.0,24002.0,24008.0,0.0,82.0
10/05,14:20,24009.0,24016.0,24006.0,24010.0,0.0,70.0
10/05,14:21,24009.0,24010.0,24000.0,24010.0,0.0,67.0
10/05,14:22,24010.0,24028.0,24009.0,24025.0,0.0,197.0
10/05,14:23,24025.0,24025.0,24021.0,24023.0,0.0,50.0
10/05,14:24,24024.0,24025.0,24016.0,24022.0,0.0,79.0
10/05,14:25,24021.0,24023.0,24016.0,24020.0,0.0,44.0
10/05,14:26,24021.0,24028.0,24021.0,24026.0,0.0,69.0
10/05,14:27,24025.0,24038.0,24022.0,24038.0,0.0,162.0
10/05,14:28,24038.0,24039.0,24032.0,24035.0,0.0,80.0
10/05,14:29,24035.0,24060.0,24034.0,24051.0,0.0,283.0
10/05,14:30,24051.0,24053.0,24046.0,24053.0,0.0,187.0
10/05,14:31,24054.0,24055.0,24045.0,24045.0,0.0,92.0
10/05,14:32,24046.0,24051.0,24043.0,24045.0,0.0,114.0
10/05,14:33,24044.0,24044.0,24034.0,24039.0,0.0,100.0
10/05,14:34,24039.0,24039.0,24034.0,24039.0,0.0,61.0
10/05,14:35,24039.0,24041.0,24036.0,24037.0,0.0,58.0
10/05,14:36,24037.0,24040.0,24033.0,24036.0,0.0,56.0
10/05,14:37,24036.0,24041.0,24035.0,24039.0,0.0,63.0
10/05,14:38,24038.0,24038.0,24035.0,24035.0,0.0,40.0
10/05,14:39,24037.0,24038.0,24035.0,24037.0,0.0,46.0
10/05,14:40,24037.0,24045.0,24037.0,24045.0,0.0,55.0
10/05,14:41,24045.0,24063.0,24044.0,24061.0,0.0,193.0
10/05,14:42,24060.0,24076.0,24055.0,24067.0,0.0,241.0
10/05,14:43,24070.0,24075.0,24062.0,24068.0,0.0,109.0
10/05,14:44,24067.0,24070.0,24065.0,24068.0,0.0,59.0
10/05,14:45,24070.0,24084.0,24070.0,24079.0,0.0,241.0
10/05,14:46,24081.0,24084.0,24078.0,24080.0,0.0,114.0
10/05,14:47,24081.0,24088.0,24081.0,24087.0,0.0,132.0
10/05,14:48,24088.0,24096.0,24084.0,24094.0,0.0,196.0
10/05,14:49,24096.0,24100.0,24075.0,24077.0,0.0,294.0
10/05,14:50,24076.0,24083.0,24074.0,24083.0,0.0,86.0
10/05,14:51,24083.0,24085.0,24079.0,24079.0,0.0,73.0
10/05,14:52,24081.0,24091.0,24080.0,24089.0,0.0,95.0
10/05,14:53,24089.0,24091.0,24082.0,24086.0,0.0,132.0
10/05,14:54,24089.0,24090.0,24082.0,24089.0,0.0,66.0
10/05,14:55,24087.0,24095.0,24087.0,24094.0,0.0,72.0
10/05,14:56,24094.0,24099.0,24085.0,24087.0,0.0,110.0
10/05,14:57,24085.0,24087.0,24079.0,24080.0,0.0,76.0
10/05,14:58,24079.0,24085.0,24068.0,24077.0,0.0,137.0
10/05,14:59,24078.0,24078.0,24073.0,24075.0,0.0,69.0
10/05,15:00,24074.0,24079.0,24072.0,24077.0,0.0,60.0
10/05,15:01,24076.0,24093.0,24059.0,24093.0,0.0,318.0
10/05,15:02,24092.0,24098.0,24084.0,24089.0,0.0,201.0
10/05,15:03,24093.0,24124.0,24080.0,24114.0,0.0,553.0
10/05,15:04,24116.0,24153.0,24115.0,24148.0,0.0,661.0
10/05,15:05,24148.0,24155.0,24133.0,24145.0,0.0,311.0
10/05,15:06,24143.0,24152.0,24131.0,24147.0,0.0,223.0
10/05,15:07,24149.0,24168.0,24148.0,24150.0,0.0,314.0
10/05,15:08,24151.0,24156.0,24145.0,24147.0,0.0,158.0
10/05,15:09,24145.0,24148.0,24132.0,24133.0,0.0,153.0
10/05,15:10,24134.0,24146.0,24132.0,24144.0,0.0,98.0
10/05,15:11,24142.0,24147.0,24132.0,24134.0,0.0,142.0
10/05,15:12,24135.0,24168.0,24135.0,24162.0,0.0,304.0
10/05,15:13,24162.0,24177.0,24161.0,24165.0,0.0,212.0
10/05,15:14,24166.0,24168.0,24160.0,24165.0,0.0,93.0
10/05,15:15,24167.0,24172.0,24158.0,24160.0,0.0,104.0
10/05,15:16,24162.0,24170.0,24159.0,24165.0,0.0,88.0
10/05,15:17,24162.0,24168.0,24159.0,24161.0,0.0,79.0
10/05,15:18,24161.0,24173.0,24158.0,24167.0,0.0,145.0
10/05,15:19,24163.0,24167.0,24151.0,24153.0,0.0,115.0
10/05,15:20,24154.0,24154.0,24142.0,24142.0,0.0,153.0
10/05,15:21,24141.0,24149.0,24139.0,24144.0,0.0,149.0
10/05,15:22,24143.0,24154.0,24143.0,24149.0,0.0,106.0
10/05,15:23,24149.0,24157.0,24146.0,24146.0,0.0,97.0
10/05,15:24,24146.0,24146.0,24138.0,24144.0,0.0,89.0
10/05,15:25,24144.0,24150.0,24138.0,24146.0,0.0,102.0
10/05,15:26,24147.0,24151.0,24141.0,24141.0,0.0,91.0
10/05,15:27,24140.0,24148.0,24135.0,24136.0,0.0,130.0
10/05,15:28,24135.0,24144.0,24133.0,24139.0,0.0,144.0
10/05,15:29,24139.0,24144.0,24136.0,24140.0,0.0,120.0
10/05,15:30,24140.0,24143.0,24136.0,24136.0,0.0,87.0
10/05,15:31,24136.0,24140.0,24124.0,24126.0,0.0,176.0
10/05,15:32,24126.0,24129.0,24119.0,24124.0,0.0,193.0
10/05,15:33,24124.0,24128.0,24118.0,24124.0,0.0,110.0
10/05,15:34,24121.0,24125.0,24117.0,24119.0,0.0,83.0
10/05,15:35,24117.0,24119.0,24113.0,24115.0,0.0,103.0
10/05,15:36,24114.0,24116.0,24105.0,24105.0,0.0,238.0
10/05,15:37,24104.0,24105.0,24095.0,24098.0,0.0,328.0
10/05,15:38,24097.0,24105.0,24095.0,24099.0,0.0,95.0
10/05,15:39,24098.0,24098.0,24085.0,24086.0,0.0,164.0
10/05,15:40,24085.0,24102.0,24083.0,24097.0,0.0,223.0
10/05,15:41,24096.0,24100.0,24091.0,24094.0,0.0,100.0
10/05,15:42,24093.0,24097.0,24087.0,24095.0,0.0,134.0
10/05,15:43,24094.0,24104.0,24093.0,24097.0,0.0,144.0
10/05,15:44,24096.0,24106.0,24095.0,24098.0,0.0,352.0
10/05,15:45,24096.0,24097.0,24087.0,24092.0,0.0,229.0
10/05,15:46,24090.0,24105.0,24088.0,24094.0,0.0,163.0
10/05,15:47,24094.0,24109.0,24093.0,24109.0,0.0,117.0
10/05,15:48,24108.0,24116.0,24106.0,24113.0,0.0,161.0
10/05,15:49,24113.0,24117.0,24109.0,24116.0,0.0,126.0
10/05,15:50,24115.0,24130.0,24115.0,24127.0,0.0,193.0
10/05,15:51,24125.0,24127.0,24120.0,24120.0,0.0,164.0
10/05,15:52,24119.0,24134.0,24117.0,24132.0,0.0,182.0
10/05,15:53,24131.0,24135.0,24115.0,24119.0,0.0,178.0
10/05,15:54,24119.0,24121.0,24113.0,24114.0,0.0,129.0
10/05,15:55,24114.0,24121.0,24109.0,24116.0,0.0,116.0
10/05,15:56,24116.0,24117.0,24109.0,24113.0,0.0,155.0
10/05,15:57,24113.0,24116.0,24108.0,24111.0,0.0,198.0
10/05,15:58,24110.0,24113.0,24105.0,24112.0,0.0,179.0
10/05,15:59,24110.0,24115.0,24109.0,24111.0,0.0,164.0
10/05,16:00,24111.0,24120.0,24090.0,24097.0,0.0,538.0
10/05,16:01,24098.0,24099.0,24075.0,24078.0,0.0,435.0
10/05,16:02,24078.0,24085.0,24065.0,24070.0,0.0,348.0
10/05,16:03,24070.0,24076.0,24066.0,24070.0,0.0,159.0
10/05,16:04,24071.0,24076.0,24066.0,24066.0,0.0,170.0
10/05,16:05,24067.0,24071.0,24054.0,24067.0,0.0,235.0
10/05,16:06,24068.0,24070.0,24059.0,24060.0,0.0,215.0
10/05,16:07,24058.0,24059.0,24049.0,24057.0,0.0,370.0
10/05,16:08,24058.0,24067.0,24048.0,24062.0,0.0,286.0
10/05,16:09,24062.0,24062.0,24038.0,24042.0,0.0,515.0
10/05,16:10,24043.0,24059.0,24041.0,24050.0,0.0,377.0
10/05,16:11,24050.0,24051.0,24026.0,24029.0,0.0,306.0
10/05,16:12,24028.0,24034.0,24018.0,24028.0,0.0,326.0
10/05,16:13,24027.0,24038.0,24026.0,24038.0,0.0,194.0
10/05,16:14,24037.0,24045.0,24032.0,24043.0,0.0,186.0
10/05,16:15,24042.0,24052.0,24040.0,24046.0,0.0,207.0
10/05,16:16,24046.0,24063.0,24041.0,24057.0,0.0,607.0
10/05,16:17,24058.0,24067.0,24056.0,24064.0,0.0,147.0
10/05,16:18,24062.0,24065.0,24051.0,24051.0,0.0,73.0
10/05,16:19,24050.0,24056.0,24050.0,24055.0,0.0,75.0
10/05,16:20,24056.0,24062.0,24056.0,24057.0,0.0,37.0
10/05,16:21,24055.0,24066.0,24055.0,24058.0,0.0,84.0
10/05,16:22,24060.0,24064.0,24053.0,24056.0,0.0,83.0
10/05,16:23,24055.0,24055.0,24049.0,24054.0,0.0,79.0
10/05,16:24,24055.0,24059.0,24054.0,24059.0,0.0,52.0
10/05,16:25,24058.0,24060.0,24055.0,24056.0,0.0,26.0
10/05,16:26,24055.0,24060.0,24053.0,24055.0,0.0,83.0
10/05,16:27,24058.0,24058.0,24051.0,24054.0,0.0,25.0
10/05,16:28,24056.0,24060.0,24055.0,24057.0,0.0,72.0
10/05,16:29,24059.0,24062.0,24055.0,24060.0,0.0,156.0
10/05,16:30,24062.0,24065.0,24053.0,24055.0,0.0,246.0
